MPTW,3,IN,Other Products/Parts,MPJP,990900,IN21111101,2021-11-18,0000-00-00,素材,TW93081,Steel Plate Hot-rolled Comercial,SPHC P-O 1219X142X6.0(-0),Raw Mater,,1219,0,151,1,44729,0,44729,184069,56,235,0.52538621,44494,44494,0,0,0,2021/11/09,,0,0000-00-00,,,,
MPTW,3,IN,Other Products/Parts,MPJP,990900,IN21111101,2021-11-18,0000-00-00,素材,TW93082,Steel Plate Hot-rolled Comercial,SPHC P-O 1219X148X6.0(-0),Raw Mater,,1615,0,151,1,59259,0,59259,243865,56,311,0.5248148,58948,58948,0,0,0,2021/11/09,,0,0000-00-00,,,,
MPTW,3,IN,Other Products/Parts,MPJP,990900,IN21111101,2021-11-18,0000-00-00,素材,TW93083,Steel Plate Hot-rolled Comercial,SPHC P-O 1219X152X6.0(-0),Raw Mater,,1310,0,151,1,48068,0,48068,197810,56,253,0.52633769,47815,47815,0,0,0,2021/11/09,,0,0000-00-00,,,,
MPTW,3,IN,Other Products/Parts,MPJP,990900,IN21111101,2021-11-18,0000-00-00,素材,TW93032,Steel Plate Hot-rolled Comercial,SPHC 1219X147X8.0(-0),Raw Mater,,3455,0,147,1,123416,0,123416,507885,56,763,0.61823426,122653,122653,0,0,0,2021/11/09,,0,0000-00-00,,,,
MPTW,3,IN,Other Products/Parts,MPJP,990900,IN21111101,2021-11-18,0000-00-00,手續費,999900006,,手續費,Expenses,,1,0,74035,1,17991,0,17991,74035,56,17991,100,0,0,0,0,0,2021/11/09,,0,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPSH,120101,IN21112101,2021-11-18,0000-00-00,?車器 (保?品),128985700-Return,Brakes,BXW-05-10-54,FG,,300,0,,2,,0,0,0,0,,0,0,0,0,0,0,,,0,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPSH,120101,IN21112101,2021-11-18,0000-00-00,?車器 (保?品),130881000-Return,Brakes,BXW-04-10-06,FG,,1000,0,,2,,0,0,0,0,,0,0,0,0,0,0,,,0,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPSH,120101,IN21112101,2021-11-18,0000-00-00,?車器 (保?品),130889800-Return,Brakes,BXW-05-10-11,FG,,776,0,,2,,0,0,0,0,,0,0,0,0,0,0,,,0,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPSH,120101,IN21112101,2021-11-18,0000-00-00,?車器 (保?品),TW90607-Return,Brakes,BXW-03-10-09,FG,,1000,0,,2,,0,0,0,0,,0,0,0,0,0,0,,,0,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPSH,120101,IN21112101,2021-11-18,0000-00-00,?車器 (保?品),TW92778-Return,Brakes,BXW-04-10-07,FG,,500,0,,2,,0,0,0,0,,0,0,0,0,0,0,,,0,0000-00-00,,,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673666,2021-11-18,0000-00-00,聯軸器,TW90169,Couplings,SFC-030SA2-10BH-14BH,FG,EAST FIELD CORPORATION,2,0,624,0,1248,62,1310,0,0,698.044,55.93301282,549.956,549.956,0,0,0,2021/11/08,8000,0,0000-00-00,Industrial robot,X0140,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673666,2021-11-18,0000-00-00,聯軸器,127715200,Couplings,SFC-010SA2-4B-5B,FG,CHIUAN YAN TECHNOLOGY CO. LTD.,50,0,260,0,13000,650,13650,0,0,8477.255,65.20965385,4522.745,3368.46,77.877,1076.408,0,2021/11/11,8000,0,0000-00-00,Industrial robot,X0101,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673666,2021-11-18,0000-00-00,聯軸器,127735400,Couplings,SFC-050DA2-17B-19B,FG,Ray Feng Machine,10,0,891,0,8910,445,9355,0,0,6112.562,68.60338945,2797.438,2797.438,0,0,0,2021/11/12,8000,0,0000-00-00,Unknown,X0246,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673666,2021-11-18,0000-00-00,聯軸器,TW91293,Couplings,SFC-020SA2-5B-10B,FG,TOYO AUTOMATION CO. LTD.,30,0,239,0,7170,358,7528,0,0,4556.362,63.54758717,2613.638,1959.99,226.264,427.384,0,2021/11/15,8000,0,0000-00-00,Industrial robot,X0100,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673666,2021-11-18,0000-00-00,聯軸器,TW90011,Couplings,SFC-020SA2-6B-7B,FG,TOYO AUTOMATION CO. LTD.,3,0,239,0,717,36,753,0,0,238.22,33.22454672,478.78,354.582,39.605,84.593,0,2021/11/15,8000,0,0000-00-00,Industrial robot,X0100,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673666,2021-11-18,0000-00-00,聯軸器,127715900,Couplings,SFC-010SA2-6B-8B,FG,CHIUAN YAN TECHNOLOGY CO. LTD.,5,0,260,0,1300,66,1366,0,0,830.762,63.90476923,469.238,330.784,35.189,103.265,0,2021/11/15,8000,0,0000-00-00,Industrial robot,X0101,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127715700,Couplings,SFC-010SA2-5B-8B,FG,EVEST CORPORATION,6,0,304,0,1824,91,1915,0,0,1292.896,70.88245614,531.104,408.905,15.769,106.43,0,2021/11/09,8000,0,0000-00-00,Semiconductor making equipment,X0142,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127716100,Couplings,SFC-020DA2-10B-10B,FG,TERASOLAR ENERGY MATERIALS CORP.,3,0,390,0,1170,58,1228,0,0,637.858,54.51777778,532.142,292.865,94.38,144.897,0,2021/11/09,8000,0,0000-00-00,Semiconductor making equipment,X0561,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127716100,Couplings,SFC-020DA2-10B-10B,FG,hanky,2,0,390,0,780,39,819,0,0,425.239,54.51782051,354.761,195.243,62.92,96.598,0,2021/11/11,8000,0,0000-00-00,,X0771,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127716700,Couplings,SFC-020DA2-6B-10B,FG,SHIEH YIH MACHINERY INDUSTRY CO. LTD.,1,0,390,0,390,19,409,0,0,268.909,68.95102564,121.091,97.255,6.799,17.037,0,2021/08/16,8000,0,0000-00-00,Machine tool,X0271,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127718700,Couplings,SFC-020SA2-6B-8B,FG,ZHEN QUAN,3,0,293,0,879,46,925,0,0,588.621,66.96484642,290.379,204.955,26.233,59.191,0,2021/11/16,8000,0,0000-00-00,,X1110,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127721400,Couplings,SFC-030DA2-8B-14B,FG,CHIEH YUNG AUTOMATION CORP,2,0,447,0,894,45,939,0,0,621.551,69.52472036,272.449,272.449,0,0,0,2021/11/15,8000,0,0000-00-00,The others,X0105,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,TW93107,Couplings,SFC-030SA2-14B-16B,FG,HAI TIE KE AUTOMATION CORP.,2,0,324,0,648,32,680,0,0,434.797,67.09830247,213.203,213.203,0,0,0,2021/11/15,8000,0,0000-00-00,,X1244,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127967700,Couplings,SFC-030SA2-6B-12B,FG,VISION WIDE TECH CO. LTD,1,0,324,0,324,16,340,0,0,217.292,67.0654321,106.708,106.708,0,0,0,2021/11/09,8000,0,0000-00-00,Machine tool,X0194,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127725800,Couplings,SFC-035SA2-10B-14B,FG,UTECHZONE CO. LTD.,104,0,370,0,38480,1924,40404,0,0,26815.428,69.6866632,11664.572,11664.572,0,0,0,2021/11/05,8000,0,0000-00-00,Measuring machine、Test instrument,X0122,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127725800,Couplings,SFC-035SA2-10B-14B,FG,UTECHZONE CO. LTD.,36,0,370,0,13320,666,13986,0,0,9282.262,69.68665165,4037.738,4037.738,0,0,0,2021/11/05,8000,0,0000-00-00,Measuring machine、Test instrument,X0122,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127726500,Couplings,SFC-035SA2-12B-14B,FG,UTECHZONE CO. LTD.,62,0,370,0,22940,1147,24087,0,0,15462.483,67.40402354,7477.517,5982.108,168.873,1326.536,0,2021/11/05,8000,0,0000-00-00,Measuring machine、Test instrument,X0122,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127726500,Couplings,SFC-035SA2-12B-14B,FG,UTECHZONE CO. LTD.,26,0,370,0,9620,481,10101,0,0,6484.267,67.40402287,3135.733,3135.733,0,0,0,2021/11/05,8000,0,0000-00-00,Measuring machine、Test instrument,X0122,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127967900,Couplings,SFC-035SA2-12B-15B,FG,VISION WIDE TECH CO. LTD,2,0,370,0,740,37,777,0,0,443.727,59.96310811,296.273,206.359,26.152,63.762,0,2021/11/09,8000,0,0000-00-00,Machine tool,X0194,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127967900,Couplings,SFC-035SA2-12B-15B,FG,VISION WIDE TECH CO. LTD,2,0,370,0,740,37,777,0,0,443.727,59.96310811,296.273,296.273,0,0,0,2021/11/15,8000,0,0000-00-00,Machine tool,X0194,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127727200,Couplings,SFC-035SA2-8B-10B,FG,HON. TECHNOLOGIES INC.,50,0,370,0,18500,925,19425,0,0,13025.758,70.4095027,5474.242,4772.728,99.067,602.447,0,2021/11/08,8000,0,0000-00-00,Measuring machine、Test instrument,X0152,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127738800,Couplings,SFC-050SA2-15B-19B,FG,FALCON MACHINE TOOLS CO. LTD,24,0,565,0,13560,678,14238,0,0,8930.717,65.86074484,4629.283,3999.63,24.607,605.046,0,2021/11/10,8000,0,0000-00-00,Machine tool,X0048,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127739000,Couplings,SFC-050SA2-16B-17B,FG,TOYO AUTOMATION CO. LTD.,10,0,527,0,5270,263,5533,0,0,3339.156,63.36159393,1930.844,1690.099,64.286,176.459,0,2021/11/09,8000,0,0000-00-00,Industrial robot,X0100,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127912500,Couplings,SFC-050SA2-16B-22B,FG,YIHAWJET ENTERPRISES CO. LTD,2,0,594,0,1188,59,1247,0,0,817.525,68.81523569,370.475,370.475,0,0,0,2021/11/15,8000,0,0000-00-00,Machine tool,X0145,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127742600,Couplings,SFC-060DA2-22B-28B,FG,OFUNA TECHNOLOGY CO. LTD,10,0,920,0,9200,460,9660,0,0,9200,100,0,0,0,0,0,2021/11/10,8000,0,0000-00-00,Machine tool,X0118,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127915100,Couplings,SFC-060SA2-18B-16BC,FG,JARNG YEONG ENTERPRISE CO. LTD.,2,0,878,0,1756,88,1844,0,0,891.378,50.7618451,864.622,864.622,0,0,0,2021/11/15,8000,0,0000-00-00,Unknown,X0407,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127744600,Couplings,SFC-060SA2-18B-19B,FG,JARNG YEONG ENTERPRISE CO. LTD.,6,0,794,0,4764,238,5002,0,0,2591.9,54.40596138,2172.1,2172.1,0,0,0,2021/11/15,8000,0,0000-00-00,Unknown,X0407,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,TW90003,Couplings,SFC-060TA2-20B-16BC,FG,LEADWELL CNC MACHINES MFG. CORP.,1,0,1499,0,1499,75,1574,0,0,801.899,53.49559706,697.101,697.101,0,0,0,2021/11/11,8000,0,0000-00-00,Machine tool,X0134,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127750700,Couplings,SFC-080SA2-25B-35B,FG,PALMARY MACHINERY CO. LTD.,1,0,876,0,876,44,920,0,0,385.832,44.04474886,490.168,490.168,0,0,0,2021/11/10,8000,0,0000-00-00,Machine tool,X0275,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673667,2021-11-18,0000-00-00,聯軸器,127753800,Couplings,SFC-090SA2-30B-30B,FG,FACTORY AUTOMATION TECHNOLOGY CO. LTD,9,0,1180,0,10620,531,11151,0,0,3942.141,37.11997175,6677.859,6677.859,0,0,0,2021/11/10,8000,0,0000-00-00,Machine tool,X0057,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,230100,UT92673668,2021-11-18,0000-00-00,聯軸器,TW91901,Couplings,SFC-060SA2-20B-16BC-T400,FG,GOODWAY MACHINE CORP.,2,0,750,0,1500,75,1575,0,0,654.209,43.61393333,845.791,845.791,0,0,0,2021/11/10,8000,0,0000-00-00,Machine tool,X0129,,
