MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,轉子套組 (保?品),130838300,Rotor Hub Set,,BXW-01-10 5,FG,230,SET,87,001,4840,0,4840,20010,033822-040,-103.368,4943.368,4137.539,309.688,496.141,0,,,-2.13570248,2021-05-26,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),TW90426,Brakes,,BXW-02-10H-90V,FG,100,PCS,1063,001,25714,0,25714,106300,033962-140,3293.606,22420.394,20980.249,317.784,508.694,613.667,,,12.8086101,2021-07-02,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),TW90436,Brakes,,BXW-02-10S-24V,FG,700,PCS,1003,001,169838,0,169838,702100,033962-160,24202.844,145635.156,137697.141,13.392,22.667,7901.956,,,14.25054699,2021-07-02,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),TW90436,Brakes,,BXW-02-10S-24V,FG,50,PCS,1003,001,12131,0,12131,50150,034303-50,1728.489,10402.511,9835.51,0.957,1.619,564.425,,,14.24852856,2021-10-19,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),TW90436,Brakes,,BXW-02-10S-24V,FG,250,PCS,1003,001,60656,0,60656,250750,034303-50,8643.443,52012.557,49177.551,4.783,8.096,2822.127,,,14.249939,2021-10-19,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),TW90098,Brakes,,BXW-03-10H-24V,FG,590,PCS,1136,001,162131,0,162131,670240,034302-20,-6343.866,168474.866,128814.911,7488.431,12197.241,19974.283,,,-3.91280261,2021-10-19,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),TW90098,Brakes,,BXW-03-10H-24V,FG,10,PCS,1136,001,2748,0,2748,11360,034303-60,-107.507,2855.507,2183.304,126.923,206.733,338.547,,,-3.91219068,2021-10-19,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),TW90098,Brakes,,BXW-03-10H-24V,FG,400,PCS,1136,001,109919,0,109919,454400,034303-60,-4301.248,114220.248,87332.143,5076.902,8269.316,13541.887,,,-3.91310692,2021-10-19,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,轉子套組 (保?品),TW92613,Rotor Hub Set,,BXW-04-10 10?,FG,560,SET,100,001,13546,0,13546,56000,033676-100,655.739,12890.261,11399.093,555.59,935.578,0,,,4.84083124,2021-04-07,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,轉子套組 (保?品),TW92613,Rotor Hub Set,,BXW-04-10 10?,FG,860,SET,100,001,20803,0,20803,86000,033676-100,1007.241,19795.759,17505.75,853.228,1436.781,0,,,4.84180647,2021-04-07,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,轉子套組 (保?品),TW92613,Rotor Hub Set,,BXW-04-10 10?,FG,580,SET,100,001,14030,0,14030,58000,033676-100,679.372,13350.628,11806.203,575.433,968.992,0,,,4.84228083,2021-04-07,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127798800,Brakes,,BXW-04-10L-90V,FG,57,PCS,1314,001,18118,0,18118,74898,033596-100,1093.357,17024.643,14692.612,328.884,650.217,1352.93,,,6.0346451,2021-03-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127798800,Brakes,,BXW-04-10L-90V,FG,83,PCS,1314,001,26382,0,26382,109062,033596-100,1591.733,24790.267,21394.505,478.9,946.807,1970.055,,,6.03340535,2021-03-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127798800,Brakes,,BXW-04-10L-90V,FG,90,PCS,1314,001,28607,0,28607,118260,033596-100,1725.986,26881.014,23198.861,519.29,1026.659,2136.204,,,6.03343937,2021-03-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127798800,Brakes,,BXW-04-10L-90V,FG,170,PCS,1314,001,54036,0,54036,223380,033596-100,3260.754,50775.246,43820.07,980.88,1939.244,4035.052,,,6.03441039,2021-03-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127798800,Brakes,,BXW-04-10L-90V,FG,100,PCS,1314,001,31786,0,31786,131400,033596-100,1918.208,29867.792,25776.512,576.988,1140.732,2373.56,,,6.03475744,2021-03-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127799500,Brakes,,BXW-04-10M-05-90V,FG,5,PCS,1567,001,1895,0,1895,7835,033346-030,232.453,1662.547,1420.813,41.36,72.949,127.425,,,12.26664908,2020-11-19,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127799500,Brakes,,BXW-04-10M-05-90V,FG,425,PCS,1567,001,161099,0,161099,665975,033346-030,19782.533,141316.467,120769.047,3515.577,6200.696,10831.147,,,12.27973668,2020-11-19,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127799500,Brakes,,BXW-04-10M-05-90V,FG,70,PCS,1567,001,26534,0,26534,109690,033346-030,3258.347,23275.653,19891.372,579.036,1021.291,1783.954,,,12.27989372,2020-11-19,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),130892800,Brakes,,BXW-04-10MS-05-45V,FG,370,PCS,2251,001,201471,0,201471,832870,033507-140,30011.962,171459.038,160819.174,356.847,653.604,9629.413,,,14.89641785,2021-01-29,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),130892800,Brakes,,BXW-04-10MS-05-45V,FG,130,PCS,2251,001,70787,0,70787,292630,033507-140,10544.635,60242.365,56504.034,125.379,229.645,3383.307,,,14.89628745,2021-01-29,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127800000,Brakes,,BXW-04-10S-24V,FG,400,PCS,1322,001,127917,0,127917,528800,033596-120,16939.309,110977.691,100125.002,39.77,65.366,10747.553,,,13.24242204,2021-03-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127800000,Brakes,,BXW-04-10S-24V,FG,180,PCS,1322,001,57563,0,57563,237960,033753-040,7623.038,49939.962,45056.251,17.897,29.415,4836.399,,,13.24294773,2021-04-29,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127800000,Brakes,,BXW-04-10S-24V,FG,80,PCS,1322,001,25583,0,25583,105760,033753-040,3387.462,22195.538,20025,7.954,13.073,2149.511,,,13.24106633,2021-04-29,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,?車器 (保?品),127800200,Brakes,,BXW-04-12H-24V,FG,100,PCS,1447,001,35003,0,35003,144700,033962-220,5736.295,29266.705,26549.09,9.932,16.325,2691.358,,,16.3880096,2021-07-02,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,捲線筒 (保?品),TW90126,Bobbin,,BXW-05-10,Raw Mater,200,PCS,23,001,1113,0,1113,4600,034407-10,94.506,1018.494,1018.494,0,0,0,,,8.49110512,2021-11-25,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,漆包線 (保?品),TW90131,Enameled wire,,2FSW-H 0.270,Raw Mater,20,KG,1730,001,8370,0,8370,34600,034407-20,714.064,7655.936,7655.936,0,0,0,,,8.53123059,2021-11-25,,,,
MPTW,3,IN,Other Products/Parts,MPJP,A0001,990900,IN21112601,2021-11-26,SA21B26001,連接器,TW93106,Connector JST,,Connector JST VLP-02V,Goods,1000,PCS,237,001,57330,0,57330,237000,034381-20,19058.216,38271.784,38271.784,0,0,0,,,33.24300715,2021-11-16,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,??膠帶,TW92471,Insulating tape,,650S #25 9.5X20M,Expenses,2,ROLL,0,001,0,0,0,0,,0,0,0,0,0,0,,,0,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,捲線筒 (保?品),TW90126,Bobbin,,BXW-05-10,Raw Mater,2,PCS,23,001,11,0,11,46,,0.815,10.185,10.185,0,0,0,,,7.40909091,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,漆包線 (保?品),TW90131,Enameled wire,,2FSW-H 0.270,Raw Mater,0,KG,1730,001,63,0,63,260,,5.58,57.42,57.42,0,0,0,,,8.85714286,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,捲線筒 (保?品),127810000,Bobbin,,BXW-04-10,Raw Mater,2,PCS,0,001,0,0,0,0,,-8.877,8.877,8.877,0,0,0,,,0,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21112601,2021-11-26,SA21B26001,漆包線 (保?品),127809700,Enameled wire,,2FSW-H 0.240,Raw Mater,0,KG,0,001,0,0,0,0,,-39.027,39.027,39.027,0,0,0,,,0,0000-00-00,,,,
