MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,103550100,CLUTCH: 546-23-34-NS 24V30 JIS,2,USD,712.4,7.753,11046.47,8199.52,1501,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,122769000,COUPLING: ALS-055-R,5,USD,16.7,7.753,647.38,402.15,2202,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,122769100,COUPLING: ALS-065-R,4,USD,23.2,7.753,719.48,432.04,2202,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,028034800,COUPLING: ACRM-100 10-8,1,USD,21.8,7.753,169.02,108.36,2501,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,125279300,POWER SUPPLY: BEH-20G,5,USD,409.9,7.753,15889.77,5887.7,1901,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,028047900,COUPLING: DSCR-150 15-15,7,USD,45.9,7.753,2491.04,1598.38,2501,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,121898600,COUPLING: SFC-035DA2-15B-16B,2,USD,22.9,7.753,355.09,224.14,2301,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,103192400,CLUTCH: 102-05-15 24V R10 JIS A10,2,USD,56.9,7.753,882.29,565.6,1101,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,122855800,COUPLING: ALS-040-R-8B-8B,5,USD,21.3,7.753,825.69,571.2,2202,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,123192000,COUPLING: ALS-065-R-14B-14B,5,USD,39,7.753,1511.84,983.15,2202,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,123172000,COUPLING PART: ALS-040-Y-EL,5,USD,1.8,7.753,69.78,51.8,2202,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,028040500,COUPLING: DSR-100 8-6,2,USD,22,7.753,341.13,219.24,2501,MPJP,IN,,,
