MPSH,2,2021/11/19,20220211,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,SHINMAYWA,1900,25
MPSH,2,2021/11/19,20211122,OUT,TIANJIN AOXIANG,8000,121923600,SFC-060DA2-22B-30B,1,RMB,305,,2301,MPTJ,OUT,TIANJIN AOXIANG,8000,26
MPSH,2,2021/11/19,20211201,OUT,TIANJIN AOXIANG,8000,664253,546.32.3.4(664253),3,RMB,9000,,1501,其他,OUT,TIANJIN AOXIANG,8000,27
MPSH,2,2021/11/19,20211110,OUT,TIANJIN AOXIANG,8000,664253,546.32.3.4(664253),2,RMB,9000,,1501,其他,OUT,TIANJIN AOXIANG,8000,28
MPSH,2,2021/11/19,20211220,OUT,TIANJIN AOXIANG,8000,664253,546.32.3.4(664253),2,RMB,9000,,1501,其他,OUT,TIANJIN AOXIANG,8000,29
MPSH,2,2021/11/19,20211210,OUT,TIANJIN AOXIANG,8000,676169,546.32.3.4(676169),1,RMB,11053,,1501,其他,OUT,TIANJIN AOXIANG,8000,30
MPSH,2,2021/11/19,20211210,OUT,AMADA,1000,112233000,AK-185-AV,20,RMB,1193.97,,3101,MPJP,IN,AMADA,1000,31
MPSH,2,2021/11/19,20211130,OUT,BITPASS,8000,121716700,SFC-060SA2-20B-24B,30,RMB,135,,2301,MPTJ,OUT,BITPASS,8000,32
MPSH,2,2021/11/19,20211129,OUT,BITPASS,8000,,SFC-090DA2-38K-38K,4,RMB,393,,2301,MPTJ,OUT,BITPASS,8000,33
MPSH,2,2021/11/19,20211224,OUT,BITPASS,8000,121807300,BXH-10-10G 90V 19DIN,5,RMB,548,,1401,MPJP,IN,BITPASS,8000,34
MPSH,2,2021/11/19,20211115,OUT,BITPASS,8000,,ALS-040ARN-12BHA-19BHA,2100,RMB,45,,2202,MPTJ,OUT,BITPASS,8000,35
MPSH,2,2021/11/19,20211119,OUT,BITPASS,8000,,ALS-095ARN-40BHA-55BHA,2,RMB,318,,2202,MPTJ,OUT,BITPASS,8000,36
MPSH,2,2021/11/19,20211119,OUT,BITPASS,8000,,SFC-060DA2-15B-32K,1,RMB,305,,2301,MPTJ,OUT,BITPASS,8000,37
MPSH,2,2021/11/19,20211125,OUT,NICHIDEN,8000,121903500,SFC-040DA2-8B-19B,5,RMB,192,,2301,MPTJ,OUT,NICHIDEN,8000,38
MPSH,2,2021/11/19,20211125,OUT,TUOGAO,8000,121375600,SFC-030DA2-10B-11B,2,RMB,145,,2301,MPTJ,OUT,TUOGAO,8000,39
MPSH,2,2021/11/19,20210720,OUT,POLYSTAR,1900,,MR-J4-20B,20,RMB,1802.6549,,3401,其他,OUT,POLYSTAR,1900,40
MPSH,2,2021/11/19,20210730,OUT,POLYSTAR,1900,,MR-J4-20B,20,RMB,1802.6549,,3401,其他,OUT,POLYSTAR,1900,41
MPSH,2,2021/11/19,20210730,OUT,POLYSTAR,1900,,MR-J4-20B,2,RMB,1802.6549,,3401,其他,OUT,POLYSTAR,1900,42
MPSH,2,2021/11/19,20211120,OUT,POLYSTAR,1900,,MR-J4-20B,10,RMB,1802.6549,,3401,其他,OUT,POLYSTAR,1900,43
MPSH,2,2021/11/19,20211124,OUT,ACE,8000,122014000,SFC-010SA2-6.35B-8B,200,RMB,78,,2301,MPTJ,OUT,ACE,8000,44
MPSH,2,2021/11/19,20211201,OUT,ACE,8000,,AK-140-MAT-19N,2,RMB,294,,3101,MPTJ,OUT,ACE,8000,45
MPSH,2,2021/11/19,20220107,OUT,ACE,8000,071288600,CPU-46-A-19B-19B,5,RMB,537,,2901,MPJP,IN,ACE,8000,46
MPSH,2,2021/11/19,20211122,OUT,YONGFUWANG-SHENZHENG,8000,121582100,SFC-050SA2-12B-14B,1,RMB,192,,2301,MPTJ,OUT,YONGFUWANG-SHENZHENG,8000,47
MPSH,2,2021/11/19,20211127,OUT,OKUMA,1000,123146800,PSL-G-50,3,RMB,143,,2602,MPTJ,OUT,OKUMA,1000,48
MPSH,2,2021/11/19,20220104,OUT,OKUMA,1000,123146800,PSL-G-50,14,RMB,143,,2602,MPTJ,OUT,OKUMA,1000,49
MPSH,2,2021/11/19,20211201,OUT,OKUMA,1000,123146800,PSL-G-50,2,RMB,143,,2602,MPTJ,OUT,OKUMA,1000,50
MPSH,2,2021/11/19,20210730,OUT,YAMAZEN-SH,8000,,SFC-050SA2-T122,18,RMB,220,,2301,MPTJ,OUT,YAMAZEN-SH,8000,51
MPSH,2,2021/11/19,20211101,OUT,YAMAZEN-SH,8000,,SFC-050SA2-T122,70,RMB,220,,2301,MPTJ,OUT,YAMAZEN-SH,8000,52
MPSH,2,2021/11/19,20220105,OUT,YAMAZEN-SH,8000,,SFC-050SA2-T122,100,RMB,220,,2301,MPTJ,OUT,YAMAZEN-SH,8000,53
