据点ID,区分,受注日期,客户希望纳期,销售GPR内外,英文顾客,顧客業種C,规格型号,产品名称,注残数量,货币,不含税价格,成本金额,中分类C,供应商名称,供应商集团内外,终端用户英文,终端用户行业C,ID
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-J3ENCBL5M-A1-L,1,RMB,97.3451,,3302,其他,OUT,包利思特,1910,179
MPSH,2,20220114,20211120,OUT,POLYSTAR,1900,,MR-J3ENCBL5M-A1-L,10,RMB,97.3451,,3302,其他,OUT,包利思特,1910,180
MPSH,2,20220114,20220430,OUT,POLYSTAR,1900,,MR-J4-70B,10,RMB,2492.0354,,3401,其他,OUT,包利思特,9099,181
MPSH,2,20220114,20220430,OUT,POLYSTAR,1900,,MR-J3ENCBL5M-A1-L,40,RMB,97.3451,,3302,其他,OUT,包利思特,9099,182
MPSH,2,20220114,20220301,OUT,THK,1000,,SFC-060DA2-25B-35J,1,RMB,397,,2301,MPTJ,OUT,常州THK,0290,183
MPSH,2,20220114,20220404,OUT,THK,1000,,SFC-060DA2-25B-35J,1,RMB,397,,2301,MPTJ,OUT,常州THK,0290,184
MPSH,2,20220114,20220120,OUT,DAIDO-ROBOT,8000,121700300,SFC-030DA2-10B-10B,1,RMB,164,,2301,MPTJ,OUT,苏州贝爱特,9099,185
MPSH,2,20220114,20220422,OUT,THK,1000,,SFC-060DA2-25B-35J,1,RMB,397,,2301,MPTJ,OUT,THK(常州）,1290,186
MPSH,2,20220114,20220125,OUT,YONGFUWANG-SHENZHENG,8000,,SFC-050DA2-19K-20B,1,RMB,259,,2301,MPTJ,OUT,捷控,1410,187
MPSH,2,20220114,20220310,OUT,YONGFUWANG-SHENZHENG,8000,,SFF-100DS-42KK-45KK,3,RMB,642,,2302,MPTJ,OUT,捷控,1130,188
MPSH,2,20220114,20211208,OUT,ACE,8000,,SFF-100DS-38KK-38KK,100,RMB,458,,2302,MPTJ,OUT,青岛高测,1010,189
MPSH,2,20220114,20211208,OUT,ACE,8000,,SFF-100DS-38KK-38KK,100,RMB,458,,2302,MPTJ,OUT,青岛高测,1010,190
MPSH,2,20220114,20220204,OUT,ACE,8000,129905900,SFF-120SS-40KK-55K-600N,1,RMB,672,,2302,MPJP,IN,宁波海天,1010,191
MPSH,2,20220114,20220204,OUT,ACE,8000,129905900,SFF-120SS-40KK-55K-600N,1,RMB,672,,2302,MPJP,IN,宁波海天,1010,192
MPSH,2,20220114,20220218,OUT,ACE,8000,129905900,SFF-120SS-40KK-55K-600N,2,RMB,672,,2302,MPJP,IN,宁波海天,1010,193
MPSH,2,20220114,20220112,OUT,ACE,8000,,SFF-100DS-38KK-38KK,100,RMB,458,,2302,MPTJ,OUT,青岛高测,1010,194
MPSH,2,20220114,20211217,OUT,ACE,8000,129710800,SFF-120DS-50K-50K-600N,2,RMB,1465,,2302,MPJP,IN,,,195
MPSH,2,20220114,20211229,OUT,ACE,8000,,SFF-090SS-32KK-32KK,8,RMB,410,,2302,MPTJ,OUT,,,196
MPSH,2,20220114,20220204,OUT,ACE,8000,129787600,SFF-140DS-50K-55K-1000N,1,RMB,1772,,2302,MPJP,IN,,,197
MPSH,2,20220114,20220112,OUT,ACE,8000,,125-10-12N,30,RMB,954,,1302,MPTJ,OUT,安徽恒元,1810,198
MPSH,2,20220114,20220302,OUT,ACE,8000,,AK-155-MAB-28N,20,RMB,220,,3101,MPTJ,OUT,四川青城,9003,199
MPSH,2,20220114,20220112,OUT,ACE,8000,,AK-155-MAB-28N,20,RMB,220,,3101,MPTJ,OUT,四川青城,9003,200
MPSH,2,20220114,20220125,OUT,AMADA,1000,112233000,AK-185-AV,30,RMB,1193.97,,3101,MPJP,IN,天田机床,1090,201
MPSH,2,20220114,20220408,OUT,AMADA,1000,112233000,AK-185-AV,40,RMB,1193.97,,3101,MPJP,IN,天田机床,1030,202
MPSH,2,20220114,20220215,OUT,NICHIDEN,8000,121848300,SFC-060SA2-18B-19B,5,RMB,310,,2301,MPTJ,OUT,嘉睦电子,0190,203
MPSH,2,20220114,20220211,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,204
MPSH,2,20220114,20220209,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,205
MPSH,2,20220114,20220211,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,206
MPSH,2,20220114,20220301,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,207
MPSH,2,20220114,20220225,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,新明和,9099,208
MPSH,2,20220114,20220127,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,2,RMB,200,,2301,MPTJ,OUT,新明和,9099,209
MPSH,2,20220114,20211217,OUT,ANSEN,8000,125045100,SFS-14G 42H-42H,10,RMB,2262,,2302,MPJP,IN,湖州惠盛,1610,210
MPSH,2,20220114,20220108,OUT,ANSEN,8000,121945600,SFC-050DA2-19B-19B,50,RMB,204,,2301,MPTJ,OUT,山东鲁南,1010,211
MPSH,2,20220114,20220122,OUT,ANSEN,8000,,CS-08-31N 24V R15DIN A15DIN,1,RMB,253,,1301,MPTJ,OUT,山东鲁南,1010,212
MPSH,2,20220114,20220120,OUT,ANSEN,8000,122998100,SFC-080DA2-20B-35B,4,RMB,314,,2301,MPTJ,OUT,苏州宝玛,9002,213
MPSH,2,20220114,20220304,OUT,ANSEN,8000,,SRG-050DS-18K-19K,2,RMB,250,,2303,MPJP,IN,,,214
MPSH,2,20220114,20220111,OUT,ZHENGYI BEARING,8000,,SFC-050DA2-18BH-24BH,2,RMB,265,,2301,MPTJ,OUT,利元亨,1290,215
MPSH,2,20220114,20220120,OUT,ZHENGYI BEARING,8000,,SFC-050DA2-18BH-24BH,4,RMB,265,,2301,MPTJ,OUT,利元亨,1290,216
MPSH,2,20220114,20220118,OUT,MISUMI,8000,,ALS-030-R-11B-14B,5,RMB,72.26,,2202,MPTJ,OUT,米思米,8020,217
MPSH,2,20220114,20220211,OUT,MISUMI,8000,121903500,SFC-040DA2-8B-19B,1,RMB,162.39,,2301,MPTJ,OUT,米思米,8020,218
MPSH,2,20220114,20220211,OUT,MISUMI,8000,121437000,SFC-035SA2-12B-12B,1,RMB,105.13,,2301,MPTJ,OUT,米思米,8020,219
MPSH,2,20220114,20220126,OUT,MISUMI,8000,121658500,SFC-060DA2-19B-19B,1,RMB,303.42,,2301,MPTJ,OUT,米思米,8020,220
MPSH,2,20220114,20220221,OUT,MISUMI,8000,121437000,SFC-035SA2-12B-12B,4,RMB,105.13,,2301,MPTJ,OUT,米思米,8020,221
MPSH,2,20220114,20220311,OUT,MISUMI,8000,121437000,SFC-035SA2-12B-12B,8,RMB,105.13,,2301,MPTJ,OUT,米思米,8020,222
MPSH,2,20220114,20220412,OUT,MISUMI,8000,121437000,SFC-035SA2-12B-12B,4,RMB,105.13,,2301,MPTJ,OUT,米思米,8020,223
MPSH,2,20220114,20220512,OUT,MISUMI,8000,121437000,SFC-035SA2-12B-12B,4,RMB,105.13,,2301,MPTJ,OUT,米思米,8020,224
MPSH,2,20220114,20220610,OUT,MISUMI,8000,121437000,SFC-035SA2-12B-12B,4,RMB,105.13,,2301,MPTJ,OUT,米思米,8020,225
MPSH,2,20220114,20220126,OUT,MISUMI,8000,123006200,SFC-080SA2-24B-24B,2,RMB,284.62,,2301,MPTJ,OUT,米思米,8020,226
MPSH,2,20220114,20210720,OUT,POLYSTAR,1900,,MR-J4-20B,20,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,227
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-J4-20B,20,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,228
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-J4-20B,2,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,229
MPSH,2,20220114,20211120,OUT,POLYSTAR,1900,,MR-J4-20B,10,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,230
MPSH,2,20220114,20220430,OUT,POLYSTAR,1900,,MR-J4-20B,35,RMB,1802.6549,,3401,其他,OUT,包利思特,9099,231
MPSH,2,20220114,20220219,OUT,THK,1000,104726000,SFS-12S-35M-40M,3,RMB,1350,,2302,MPJP,IN,常州THK,1290,232
MPSH,2,20220114,20220115,OUT,YONGFUWANG-SHENZHENG,8000,121903500,SFC-040DA2-8B-19B,30,RMB,142,,2301,MPTJ,OUT,克洛诺斯,1290,233
MPSH,2,20220114,20220115,OUT,YONGFUWANG-SHENZHENG,8000,121471800,SFC-040DA2-14B-14B,30,RMB,142,,2301,MPTJ,OUT,克洛诺斯,1290,234
MPSH,2,20220114,20220103,OUT,HANZ,8000,124562800,SFF-070SS-22K-25K,100,RMB,250,,2302,MPTJ,OUT,徐州协鑫,9099,235
MPSH,2,20220114,20220114,OUT,HANZ,8000,124562800,SFF-070SS-22K-25K,40,RMB,250,,2302,MPTJ,OUT,徐州协鑫,9099,236
MPSH,2,20220114,20220129,OUT,HANZ,8000,124562800,SFF-070SS-22K-25K,236,RMB,250,,2302,MPTJ,OUT,徐州协鑫,9099,237
MPSH,2,20220114,20220228,OUT,YAMAZEN-SH,8000,121375600,SFC-030DA2-10B-11B,1,RMB,128,,2301,MPTJ,OUT,上海岛津,1510,238
MPSH,2,20220114,20211124,OUT,ACE,8000,127322600,SFF-100DS-40K-40KK,35,RMB,510,,2302,MPTJ,OUT,宁波海天,1010,239
MPSH,2,20220114,20220710,,GZJUSONG,8000,125866200,SFF-090SS-25B-35BS-250N,2,RMB,1594,,2302,MPJP,IN,广州巨松,9004,240
MPSH,2,20220114,20220209,OUT,SHINMAYWA,1900,121366200,SFC-050DA2-16B-19B,20,RMB,293,,2301,MPTJ,OUT,新明和,9099,241
MPSH,2,20220114,20220127,OUT,SHINMAYWA,1900,121366200,SFC-050DA2-16B-19B,2,RMB,293,,2301,MPTJ,OUT,新明和,9099,242
MPSH,2,20220114,20220218,OUT,ANSEN,8000,104731200,SFS-14S,20,RMB,795,,2302,MPJP,IN,朗诚,1090,243
MPSH,2,20220114,20220207,OUT,ANSEN,8000,121760000,SFC-050DA2-19B-24B,6,RMB,204,,2301,MPTJ,OUT,南京埃斯顿,0140,244
MPSH,2,20220114,20220110,OUT,ANSEN,8000,121503400,SFC-040DA2-15B-19B,1,RMB,151,,2301,MPTJ,OUT,苏州宝玛,9002,245
MPSH,2,20220114,20220228,OUT,ANSEN,8000,124487400,101-12-11G 24V R24DIN A30JIS,1,RMB,536,,1301,MPTJ,OUT,,,246
MPSH,2,20220114,20220120,OUT,ZHENGYI BEARING,8000,129563900,SFF-120SS-40K-40K-600N,15,RMB,1120,,2302,MPJP,IN,环球工业,1010,247
MPSH,2,20220114,20220315,OUT,ZHENGYI BEARING,8000,129563900,SFF-120SS-40K-40K-600N,16,RMB,1120,,2302,MPJP,IN,环球工业,1010,248
MPSH,2,20220114,20220701,OUT,ZHENGYI BEARING,8000,129563900,SFF-120SS-40K-40K-600N,15,RMB,1120,,2302,MPJP,IN,环球工业,1010,249
MPSH,2,20220114,20220221,OUT,OKUMA,1000,123146100,PSL-G-32,6,RMB,112,,2602,MPTJ,OUT,北一大隈,1090,250
MPSH,2,20220114,20220118,OUT,MISUMI,8000,121709900,SFC-030SA2-8B-11B,2,RMB,126,,2301,MPTJ,OUT,米思米,8020,251
MPSH,2,20220114,20210720,OUT,POLYSTAR,1900,,MR-J3BUS03M,60,RMB,219.469,,3302,其他,OUT,包利思特,1910,252
MPSH,2,20220114,20210720,OUT,POLYSTAR,1900,,MR-PWS1CBL5M-A1-L,20,RMB,97.3451,,3302,其他,OUT,包利思特,1910,253
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-PWS1CBL5M-A1-L,20,RMB,97.3451,,3302,其他,OUT,包利思特,1910,254
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-J3BUS03M,30,RMB,219.469,,3302,其他,OUT,包利思特,1910,255
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-PWS1CBL5M-A1-L,1,RMB,97.3451,,3302,其他,OUT,包利思特,1910,256
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-J3BUS03M,3,RMB,219.469,,3302,其他,OUT,包利思特,1910,257
MPSH,2,20220114,20211120,OUT,POLYSTAR,1900,,MR-J3BUS03M,20,RMB,219.469,,3302,其他,OUT,包利思特,1910,258
MPSH,2,20220114,20211120,OUT,POLYSTAR,1900,,MR-PWS1CBL5M-A1-L,10,RMB,97.3451,,3302,其他,OUT,包利思特,1910,259
MPSH,2,20220114,20211120,OUT,POLYSTAR,1900,,Q52B,10,RMB,341.5929,,3302,其他,OUT,包利思特,1910,260
MPSH,2,20220114,20220430,OUT,POLYSTAR,1900,,MR-PWS1CBL5M-A1-L,40,RMB,97.3451,,3302,其他,OUT,包利思特,9099,261
MPSH,2,20220114,20220430,OUT,POLYSTAR,1900,,MR-J3BUS03M,50,RMB,219.469,,3302,其他,OUT,包利思特,9099,262
MPSH,2,20220114,20220430,OUT,POLYSTAR,1900,,Q52B,10,RMB,341.5929,,3302,其他,OUT,包利思特,9099,263
MPSH,2,20220114,20220225,OUT,DAIDO-ROBOT,8000,,SFC-060SA2-25B-25BH,2,RMB,351,,2301,MPTJ,OUT,浙江芯晖,1140,264
MPSH,2,20220114,20220114,OUT,YONGFUWANG-SHENZHENG,8000,121366200,SFC-050DA2-16B-19B,4,RMB,259,,2301,MPTJ,OUT,裕尚,9099,265
MPSH,2,20220114,20220216,OUT,YAMAZEN-SH,8000,121717800,SFC-050SA2-16B-14BC,270,RMB,212,,2301,MPTJ,OUT,西铁城,1090,266
MPSH,2,20220114,20220201,OUT,YAMAZEN-SH,8000,121717800,SFC-050SA2-16B-14BC,480,RMB,212,,2301,MPTJ,OUT,西铁城,1090,267
MPSH,2,20220114,20220329,OUT,YAMAZEN-SH,8000,121717800,SFC-050SA2-16B-14BC,300,RMB,212,,2301,MPTJ,OUT,西铁城,1090,268
MPSH,2,20220114,20220428,OUT,YAMAZEN-SH,8000,121717800,SFC-050SA2-16B-14BC,300,RMB,212,,2301,MPTJ,OUT,西铁城,1090,269
MPSH,2,20220114,20220614,OUT,YAMAZEN-SH,8000,121717800,SFC-050SA2-16B-14BC,180,RMB,212,,2301,MPTJ,OUT,西铁城,1090,270
MPSH,2,20220114,20220627,OUT,YAMAZEN-SH,8000,121717800,SFC-050SA2-16B-14BC,285,RMB,212,,2301,MPTJ,OUT,西铁城,1090,271
MPSH,2,20220114,20211119,OUT,ACE,8000,129276900,SFF-120DS-55BM-55BM-600N,60,RMB,945,,2302,MPJP,IN,青岛高测,1010,272
MPSH,2,20220114,20220220,OUT,ACE,8000,129276900,SFF-120DS-55BM-55BM-600N,50,RMB,1001,,2302,MPJP,IN,青岛高测,1010,273
MPSH,2,20220114,20211105,OUT,ACE,8000,129276900,SFF-120DS-55BM-55BM-600N,174,RMB,945,,2302,MPJP,IN,青岛高测,1010,274
MPSH,2,20220114,20220120,OUT,ACE,8000,129276900,SFF-120DS-55BM-55BM-600N,60,RMB,998.3,,2302,MPJP,IN,青岛高测,1010,275
MPSH,2,20220114,20220107,OUT,ACE,8000,130210700,SFF-120DS-40KK-55KJ-600N,10,RMB,873,,2302,MPJP,IN,济南二机,1010,276
MPSH,2,20220114,20220218,OUT,ACE,8000,129276900,SFF-120DS-55BM-55BM-600N,60,RMB,938,,2302,MPJP,IN,青岛高测,1010,277
MPSH,2,20220114,20220121,OUT,ACE,8000,130003600,SFF-120DS-40KK-40KK-600N,1,RMB,793,,2302,MPJP,IN,济南二机床,1010,278
MPSH,2,20220114,20221220,OUT,TOYO AUTOMATION,8000,121318400,SFC-030SA2-8B-10B,19,RMB,37.0974,,2301,MPTJ,OUT,东佑达,1210,279
MPSH,2,20220114,20220201,OUT,ANSEN,8000,662267,546.15.3.4(662267),30,RMB,2850,,1501,其他,OUT,青岛软控,0910,280
MPSH,2,20220114,20220218,OUT,ANSEN,8000,662267,546.15.3.4(662267),30,RMB,2850,,1501,其他,OUT,青岛软控,0910,281
MPSH,2,20220114,20220430,OUT,ANSEN,8000,,CPG-030-T007A-07,10000,RMB,15,,2901,MPTJ,OUT,南京埃斯顿,0140,282
MPSH,2,20220114,20220131,OUT,ANSEN,8000,,BXH-16-10N-03,300,RMB,560,,1401,MPTJ,OUT,南京埃斯顿,0140,283
MPSH,2,20220114,20220401,OUT,ANSEN,8000,126079400,SRG-070DS-35K-35K,2,RMB,350,,2303,MPJP,IN,,,284
MPSH,2,20220114,20211227,OUT,ANSEN,8000,122740600,ALS-040-R,200,RMB,52,,2202,MPTJ,OUT,,,285
MPSH,2,20220114,20220218,OUT,ANSEN,8000,108922700,NSS 7.3.7,2,RMB,2885,,2902,MPJP,IN,,,286
MPSH,2,20220114,20220207,OUT,ANSEN,8000,,SFC-100SA2-38K-38K,2,RMB,364,,2301,MPTJ,OUT,,,287
MPSH,2,20220114,20220117,OUT,ANSEN,8000,121729100,SFC-030DA2-5B-14B,1,RMB,126,,2301,MPTJ,OUT,,,288
MPSH,2,20220114,20220127,OUT,ANSEN,8000,123005700,SFC-080SA2-22B-25B,1,RMB,285,,2301,MPTJ,OUT,,,289
MPSH,2,20220114,20220630,,YEENROBOT,8000,128721600,SFF-120DS-40B-40B-600N,10,RMB,2400,,2302,MPJP,IN,上海衍恩智能,1090,290
MPSH,2,20220114,20220217,OUT,OKUMA,1000,123154200,PSL-K-25-B,10,RMB,243,,2602,MPTJ,OUT,北一大隈,1090,291
MPSH,2,20220114,20220217,OUT,OKUMA,1000,123154200,PSL-K-25-B,1,RMB,243,,2602,MPTJ,OUT,北一大隈,1090,292
MPSH,2,20220114,20220115,OUT,TAKAMAZZHANGHZ,1000,121911400,SFC-060SA2-15B-19B,10,RMB,311.966,,2301,MPTJ,OUT,友嘉高松,1090,293
MPSH,2,20220114,20220115,OUT,TAKAMAZZHANGHZ,1000,121911400,SFC-060SA2-15B-19B,20,RMB,311.966,,2301,MPTJ,OUT,友嘉高松,1090,294
MPSH,2,20220114,20220117,OUT,MISUMI,8000,121845600,SFC-040SA2-10B-19B,2,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,295
MPSH,2,20220114,20210720,OUT,POLYSTAR,1900,,MR-PWS1CBL2M-A1-L,60,RMB,78.7611,,3302,其他,OUT,包利思特,1910,296
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-PWS1CBL2M-A1-L,20,RMB,78.7611,,3302,其他,OUT,包利思特,1910,297
MPSH,2,20220114,20210730,OUT,POLYSTAR,1900,,MR-PWS1CBL2M-A1-L,3,RMB,78.7611,,3302,其他,OUT,包利思特,1910,298
MPSH,2,20220114,20211120,OUT,POLYSTAR,1900,,MR-PWS1CBL2M-A1-L,10,RMB,78.7611,,3302,其他,OUT,包利思特,1910,299
MPSH,2,20220114,20220228,OUT,POLYSTAR,1900,,FR-D720-0.4K,2,RMB,575.2212,,3301,其他,OUT,包利思特,9099,300
MPSH,2,20220114,20220430,OUT,POLYSTAR,1900,,MR-PWS1CBL2M-A1-L,40,RMB,78.7611,,3302,其他,OUT,包利思特,9099,301
MPSH,2,20220114,20220430,OUT,POLYSTAR,1900,,FR-D720-0.4K,5,RMB,575.2212,,3301,其他,OUT,包利思特,9099,302
MPSH,2,20220114,20220130,OUT,POLYSTAR,1900,,FR-D720-0.4K,5,RMB,575.2212,,3301,其他,OUT,包利思特,1910,303
MPSH,2,20220114,20220114,OUT,RUJIANG-SHENZHENG,8000,121324800,SFC-035DA2-8B-14B,200,RMB,67,,2301,MPTJ,OUT,东莞科隆威,1190,304
MPSH,2,20220114,20211119,OUT,ACE,8000,129832400,SFF-140DS-40KK-55K-800N,30,RMB,758,,2302,MPJP,IN,宁波海天,1010,305
MPSH,2,20220114,20211203,OUT,ACE,8000,129832400,SFF-140DS-40KK-55K-800N,40,RMB,758,,2302,MPJP,IN,宁波海天,1010,306
MPSH,2,20220114,20211203,OUT,ACE,8000,129832400,SFF-140DS-40KK-55K-800N,40,RMB,758,,2302,MPJP,IN,宁波海天,1010,307
MPSH,2,20220114,20220107,OUT,ACE,8000,129832400,SFF-140DS-40KK-55K-800N,30,RMB,758,,2302,MPJP,IN,宁波海天,1010,308
MPSH,2,20220114,20220107,OUT,ACE,8000,126079400,SRG-070DS-35K-35K,30,RMB,350,,2303,MPJP,IN,宁波海天,1010,309
MPSH,2,20220114,20220107,OUT,ACE,8000,129875500,SFF-120DS-35K-35K-600N,40,RMB,876,,2302,MPJP,IN,济南二机床,1010,310
MPSH,2,20220114,20220107,OUT,ACE,8000,126079400,SRG-070DS-35K-35K,10,RMB,350,,2303,MPJP,IN,宁波海天,1010,311
MPSH,2,20220114,20220121,OUT,ACE,8000,126079400,SRG-070DS-35K-35K,50,RMB,350,,2303,MPJP,IN,宁波海天,1010,312
MPSH,2,20220114,20220112,OUT,ACE,8000,,ALS-080ARN-35BHA-35BHA,20,RMB,227,,2202,MPTJ,OUT,,,313
MPSH,2,20220114,20220112,OUT,ACE,8000,123146700,PSL-G-48,10,RMB,166,,2602,MPTJ,OUT,,,314
MPSH,2,20220114,20220121,OUT,ACE,8000,110088000,MM-16K-S,4,RMB,484,,2502,MPJP,IN,,,315
MPSH,2,20220114,20220119,OUT,ACE,8000,121913400,SFC-060SA2-24B-25B,40,RMB,258,,2301,MPTJ,OUT,,,316
MPSH,2,20220114,20220112,OUT,ACE,8000,,ALS-080ARN-35BHA-35BHA,48,RMB,155,,2202,MPTJ,OUT,莆田庆川,1090,317
MPSH,2,20220114,20220119,OUT,ACE,8000,,SFC-050SA2-T081,148,RMB,100,,2301,MPTJ,OUT,西安北村,1010,318
MPSH,2,20220114,20221220,OUT,TOYO AUTOMATION,8000,121583000,SFC-040SA2-12B-14B,313,RMB,41.5929,,2301,MPTJ,OUT,东佑达,1210,319
MPSH,2,20220114,20220312,OUT,NICHIDEN,8000,104327800,CF-A-025-O0-1360,20,RMB,360,,2101,,,罗姆半导体,1190,320
MPSH,2,20220114,20220110,OUT,STAR PRECISION,1000,,SFC-050SA2-T172,590,RMB,186,,2301,MPTJ,OUT,斯大精密,1090,321
MPSH,2,20220114,20220108,OUT,STAR PRECISION,1000,,SFC-050SA2-T172,390,RMB,186,,2301,MPTJ,OUT,斯大精密,1090,322
MPSH,2,20220114,20220208,OUT,STAR PRECISION,1000,,SFC-050SA2-T172,570,RMB,186,,2301,MPTJ,OUT,斯大精密,1090,323
MPSH,2,20220114,20220308,OUT,STAR PRECISION,1000,,SFC-050SA2-T172,180,RMB,186,,2301,MPTJ,OUT,斯大精密,1090,324
MPSH,2,20220114,20220407,OUT,STAR PRECISION,1000,,SFC-050SA2-T172,370,RMB,186,,2301,MPTJ,OUT,斯大精密,1090,325
MPSH,2,20220114,20220208,OUT,STAR PRECISION,1000,,SFC-050SA2-T172,350,RMB,186,,2301,MPTJ,OUT,斯大精密,1090,326
MPSH,2,20220114,20220308,OUT,STAR PRECISION,1000,,SFC-050SA2-T172,590,RMB,186,,2301,MPTJ,OUT,斯大精密,1090,327
MPSH,2,20220114,20220407,OUT,STAR PRECISION,1000,,SFC-050SA2-T172,790,RMB,186,,2301,MPTJ,OUT,斯大精密,1090,328
MPSH,2,20220114,20220408,OUT,AMADA,1000,080339200,2322V521,45,RMB,187.93,,3101,MPJP,IN,天田机床,1030,329
MPSH,2,20220114,20220211,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,330
MPSH,2,20220114,20220211,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,331
MPSH,2,20220114,20220301,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,332
MPSH,2,20220114,20220225,OUT,SHINMAYWA,1900,121391800,SFC-010DA2-6B-8B,10,RMB,154,,2301,MPTJ,OUT,新明和,9099,333
MPSH,2,20220114,20220208,OUT,ANSEN,8000,122290700,111-12-11G 24V 25JIS,1,RMB,322,,1301,MPTJ,OUT,上海工机,0220,334
MPSH,2,20220114,20211130,OUT,ANSEN,8000,,BXH-12-10N-01,500,RMB,384,,1401,MPTJ,OUT,南京埃斯顿,0140,335
MPSH,2,20220114,20220204,OUT,ANSEN,8000,130823400,SFM-120DS-T008N,5,RMB,2650,,2302,MPJP,IN,南通常测,1520,336
MPSH,2,20220114,20220218,OUT,ANSEN,8000,130823400,SFM-120DS-T008N,5,RMB,2650,,2302,MPJP,IN,南通常测,1520,337
MPSH,2,20220114,20220304,OUT,ANSEN,8000,130823400,SFM-120DS-T008N,3,RMB,2650,,2302,MPJP,IN,南通常测,1520,338
MPSH,2,20220114,20220218,OUT,ANSEN,8000,131413800,TT-3X-01-25H-25H-60NM,1,RMB,2015,,3105,MPJP,IN,,,339
MPSH,2,20220114,20220115,OUT,ANSEN,8000,,ALS-030ARN-10BHA-14BHA,3,RMB,55,,2202,MPTJ,OUT,,,340
MPSH,2,20220114,20220304,OUT,ANSEN,8000,123426200,111-20-12G 24V 40DIN,5,RMB,1846,,1301,MPJP,IN,,,341
MPSH,2,20220114,20220111,OUT,ZHENGYI BEARING,8000,128349600,SFC-040SA2-18BH-19BH,1,RMB,154,,2301,MPTJ,OUT,利元亨,1290,342
MPSH,2,20220114,20220107,OUT,ZHENGYI BEARING,8000,128349600,SFC-040SA2-18BH-19BH,2,RMB,154,,2301,MPTJ,OUT,东莞正一,1290,343
MPSH,2,20220114,20220120,OUT,ZHENGYI BEARING,8000,121324700,SFC-035DA2-12B-14B,4,RMB,155,,2301,MPTJ,OUT,中山鸿杰科技,1030,344
MPSH,2,20220114,20220418,OUT,LONGXING,8000,,SFS-09S-17M-28M,1,RMB,1296,,2302,MPJP,IN,深圳龙兴,9099,345
MPSH,2,20220114,20220217,OUT,OKUMA,1000,123146200,PSL-G-35,24,RMB,112,,2602,MPTJ,OUT,北一大隈,1090,346
MPSH,2,20220114,20220301,OUT,OKUMA,1000,123146200,PSL-G-35,48,RMB,112,,2602,MPTJ,OUT,北一大隈,1090,347
MPSH,2,20220114,20220110,OUT,POLYSTAR,1900,,VRSF-15C-400-T2,20,RMB,1490.2655,,3103,其他,OUT,包利思特,1910,348
MPSH,2,20220114,20220121,OUT,ACE,8000,129725700,SFC-055DA2-22B-22K,34,RMB,248,,2301,MPJP,IN,青岛高测,1010,349
MPSH,2,20220114,20220204,OUT,ACE,8000,122646200,125-06-12G,10,RMB,1178,,1302,MPJP,IN,北京佳源凯瑞,1010,350
MPSH,2,20220114,20220112,OUT,ACE,8000,123146200,PSL-G-35,5,RMB,88,,2602,MPTJ,OUT,青岛高测,1010,351
MPSH,2,20220114,20220112,OUT,ACE,8000,123145900,PSL-G-28,8,RMB,100,,2602,MPTJ,OUT,,,352
MPSH,2,20220114,20211229,OUT,ACE,8000,,SFF-100DS-38KK-40KK,4,RMB,558,,2302,MPTJ,OUT,,,353
MPSH,2,20220114,20220401,OUT,SHIMPO,0100,020233000,ANTI-NOISE SPRING:XS-08-10-A-20,1000,RMB,0.85,,1401,MPJP,IN,电产新宝,0140,354
MPSH,2,20220114,20220302,OUT,SHIMPO,0100,020233000,ANTI-NOISE SPRING:XS-08-10-A-20,1000,RMB,1.6,,1401,MPJP,IN,电产新宝,0140,355
