,,,,,,,,,,,,,,,,,,
The Undelivered Order (By Customer)-N,,,,,,,,,,,,,,,,,,
Date: 2020-01-01 - 2023-01-31,,,,,,,,,,,,,,,,,,
Customer: All,,,,,,,,,,,,,,,,,,
 ,,, ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Customer,Business name,Customer Abbr.,Product Name,Order Date,Expected Delivery Date,Item No.,Subcategory Name,Business,Subcategory No.,Goods specification,Unit,Unit price,Currency,Backlog Quantity,Backlog Amt.,EndUSER,User type code,User type
,,,,,,,,,,,,,,,,,,
A0031,OUT,DELTA,?車器 (保?品),2021-12-06,2022-02-08,TW90987,Micro BXW,A02,120101,BXW-03-10-115,PCS,2150,001,200,107909,,0100,Motor
A0031,OUT,DELTA,?車器 (保?品),2021-12-06,2022-02-22,TW90987,Micro BXW,A02,120101,BXW-03-10-115,PCS,2150,001,200,107909,,0100,Motor
A0031,OUT,DELTA,?車器 (保?品),2021-12-06,2022-01-25,TW90988,Micro BXW,A02,120101,BXW-05-10-72,PCS,2430,001,100,60981,,0100,Motor
A0031,OUT,DELTA,?車器 (保?品),2021-12-06,2022-02-22,TW90988,Micro BXW,A02,120101,BXW-05-10-72,PCS,2430,001,100,60980,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-15,2022-01-19,TW93019,Micro BXR,A02,120102,BXR-035-10LE-A-49,PCS,6770,001,40,65642,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-15,2022-01-19,TW93020,Micro BXR,A02,120102,BXR-035-10LE-A-50,PCS,6770,001,40,65642,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-14,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-04-29,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0031,OUT,DELTA,?車器,2021-12-29,2022-03-22,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,154230,,0100,Motor
A0030,OUT,ACE PILLER,聯軸器,2021-08-10,2021-12-21,104298200,Centaflex,A02,210100,CF-X-008-OB,PCS,28.3,002,30,24934,Cymtek Solut,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-09-24,2021-12-15,127411200,Servo Rigid,A02,230300,SRG-070BS-T015,PCS,43.8,002,20,25410,KURAKI TAIWA,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-10-05,2022-02-18,104306900,Centaflex,A02,210100,CF-A-016-SB-1360,PCS,67,002,5,9734.167,JOEN LIH MAC,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-10-14,2022-02-11,130284000,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFF-090SS-38K-42K-300N,PCS,79,002,6,13853,VICTOR TAICH,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-10-14,2022-01-17,127300300,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFF-060DS-19B-24B-60N,PCS,99.5,002,11,31988.688,WAIDA FEELER,8000,Trading company
A0030,OUT,ACE PILLER,離合器/?車器組件,2021-10-29,2021-12-10,103611800,CB Unit,A02,130200,121-25-20-A-13,PCS,1020.9,002,2,59987,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,勵磁型離合器,2021-10-29,2021-12-10,111316900,STD CB,A02,130100,101-25-15-A-43,PCS,581.8,002,1,17092,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-09,2021-12-06,104221800,Centaflex,A02,210100,CF-A-002-OB-1360,PCS,14.7,002,40,17170,gnosis,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-12,2022-02-10,127719700,Servoflex SFC,A02,230100,SFC-030DA2-10B-14B,PCS,447,,45,21121,TEST RESEARC,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-12,2022-03-03,127724200,Servoflex SFC,A02,230100,SFC-035DA2-12B-14B,PCS,541,,184,104521,TEST RESEARC,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-12,2022-04-07,127724200,Servoflex SFC,A02,230100,SFC-035DA2-12B-14B,PCS,541,,114,64758,TEST RESEARC,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-12,2022-03-03,127719700,Servoflex SFC,A02,230100,SFC-030DA2-10B-14B,PCS,447,,103,48343,TEST RESEARC,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-12,2022-03-03,127728800,Servoflex SFC,A02,230100,SFC-040DA2-12B-19B,PCS,612,,91,58477,TEST RESEARC,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-12,2022-02-10,127728800,Servoflex SFC,A02,230100,SFC-040DA2-12B-19B,PCS,612,,256,164505,TEST RESEARC,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-11-15,2022-02-08,121806700,STD BXH,A02,140104,BXH-06-10G 90V 11DIN,PCS,41.6,002,3,3645.6,"BELOR CO., L",8000,Trading company
A0030,OUT,ACE PILLER,橡膠環,2021-11-15,2021-12-22,024006400,Centaflex,A02,210100,Element-CF-B-140,PCS,22.8,002,1,666,AWEA MECHANT,8000,Trading company
A0030,OUT,ACE PILLER,勵磁?車器,2021-11-18,2021-12-30,128116800,STD CB,A02,130100,111-10-11G 24V 15DIN,PCS,66.5,002,6,11655,TIAN CHERNG,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-19,2022-03-16,129563700,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFF-120DS-40K-40K-600N,PCS,133.6,002,1,3903,QUALTECH CO.,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-23,2022-01-18,104949500,Banmann,A02,250200,MM-20K,PCS,64.4,002,1,1875,hsinyin,8000,Trading company
A0030,OUT,ACE PILLER,指示手柄,2021-11-23,2022-01-18,033029300,Index Handle,A02,310700,SD-75B-64R,PCS,17.1,002,2,995,hsinyin,8000,Trading company
A0030,OUT,ACE PILLER,勵磁型離合器,2021-11-23,2022-01-14,123671100,STD CB,A02,130100,CS-16-33HG 24V 30JIS,PCS,190.1,002,10,55351,SETEK Techno,8000,Trading company
A0030,OUT,ACE PILLER,皮帶式無段變速機組件,2021-11-25,2022-02-22,TW90809,Belt Type Speed Drive,A02,310100,AK-185-MA-28N,PCS,71.26,002,2,4150,Chengxing En,8000,Trading company
A0030,OUT,ACE PILLER,電樞板,2021-11-25,2022-01-19,070991100,Toothed Clutch,A02,150100,Armature Type 4 546-31-34 N.S,PCS,840,002,2,48915,TSUNG SHENG,8000,Trading company
A0030,OUT,ACE PILLER,橡膠環,2021-11-30,2022-03-01,104420100,Centaflex,A02,210100,Element-CF-H-140,PCS,25.6,002,8,5966,Yongjing Tra,8000,Trading company
A0030,OUT,ACE PILLER,橡膠環,2021-11-30,2022-03-01,104394200,Centaflex,A02,210100,Element-CF-H-050,PCS,43,002,2,2505,Yongjing Tra,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-30,2022-03-01,104365000,Centaflex,A02,210100,CF-H-050-OB,PCS,84,002,2,4894,Yongjing Tra,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-11-30,2022-03-01,104417300,Centaflex,A02,210100,CF-H-140-O1,PCS,208.1,002,2,12125,Yongjing Tra,8000,Trading company
A0030,OUT,ACE PILLER,微型勵磁型離合器,2021-11-30,2022-01-13,103197500,Micro CB,A02,110100,102-05-33 24V 10,PCS,39.7,002,10,11566,Baihuang Mot,8000,Trading company
A0030,OUT,ACE PILLER,離合器/?車器組件,2021-12-01,2022-01-14,122646400,CB Unit,A02,130200,125-10-12G,PCS,292.7,002,1,8527,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,離合器/?車器組件,2021-12-01,2022-01-14,122646500,CB Unit,A02,130200,125-12-12G,PCS,406.8,002,2,23702,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,離合器/?車器組件,2021-12-01,2022-01-14,122646500,CB Unit,A02,130200,125-12-12G,PCS,406.8,002,5,59255,GODSWILL PAP,8000,Trading company
A0030,OUT,ACE PILLER,離合器/?車器組件,2021-12-01,2022-01-14,103611800,CB Unit,A02,130200,121-25-20-A-13,PCS,1020.9,002,2,59483,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,勵磁型離合器,2021-12-01,2022-01-14,111316900,STD CB,A02,130100,101-25-15-A-43,PCS,581.8,002,4,67796,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-03,2022-01-20,104949500,Banmann,A02,250200,MM-20K,PCS,64.4,002,1,1876,hsinyin,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-03,2022-01-20,104473100,Centaflex,A02,210100,CF-A-012-O2-1360,PCS,51.3,002,12,17934,CHENG SHIN R,8000,Trading company
A0030,OUT,ACE PILLER,指示手柄,2021-12-03,2022-01-20,033063900,Index Handle,A02,310700,SD-75B-64L,PCS,17.1,002,2,996,hsinyin,8000,Trading company
A0030,OUT,ACE PILLER,指示手柄,2021-12-03,2022-01-20,033029300,Index Handle,A02,310700,SD-75B-64R,PCS,17.1,002,2,996,hsinyin,8000,Trading company
A0030,OUT,ACE PILLER,電磁齒式離合器,2021-12-03,2022-01-20,103528600,Toothed Clutch,A02,150100,546-12-34-NF 24V 10DIN,PCS,318.4,002,3,27827,FULLTECH FIB,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-03,2022-01-20,104597300,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFS-08S-22H-35H,PCS,80.4,002,2,4684,Chang Chun G,8000,Trading company
A0030,OUT,ACE PILLER,勵磁型離合器,2021-12-03,2022-01-13,123420300,STD CB,A02,130100,101-16-15G 24V R30DIN A30DIN,PCS,199.6,002,2,11632,tena,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-03,2022-02-18,104496200,Centaflex,A02,210100,CF-A-200-OB-1360,PCS,217.4,002,1,6334,Hundred Dyna,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-03,2022-02-10,100047500,Belt Type Speed Drive,A02,310100,AP-124-MA 24MM,PCS,62.75,002,6,10968,Jiawei Enter,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-07,2022-01-27,TW90164,Servoflex SFC,A02,230100,SFC-080SA2-28B-32K,PCS,900,,1,944,GOODWAY MACH,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-12-07,2022-02-23,121513000,Micro BXW,A02,120101,BXW-02-10H-24V-7 JP,PCS,23.9,002,20,13925,SANWA ENGINE,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-07,2022-04-01,130284000,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFF-090SS-38K-42K-300N,PCS,79,002,2,4603,VICTOR TAICH,8000,Trading company
A0030,OUT,ACE PILLER,電源裝置,2021-12-07,2022-05-20,121706500,CB Power Supply,A02,190100,BEM-2H 360L,PCS,6.8,002,250,49525,RU LONG WOOD,8000,Trading company
A0030,OUT,ACE PILLER,電源裝置,2021-12-07,2022-02-21,121706500,CB Power Supply,A02,190100,BEM-2H 360L,PCS,6.8,002,40,7925,RU LONG WOOD,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-12-07,2022-05-20,121804500,STD BXL,A02,140103,BXL-08-10G 90V 14DIN,PCS,46.8,002,200,272678,RU LONG WOOD,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-12-07,2022-02-21,121804500,STD BXL,A02,140103,BXL-08-10G 90V 14DIN,PCS,46.8,002,40,54536,RU LONG WOOD,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-08,2022-02-10,127751400,Servoflex SFC,A02,230100,SFC-080SA2-30B-35B,PCS,876,,5,4599,ACCUWAY MACH,8000,Trading company
A0030,OUT,ACE PILLER,皮帶式無段變速機組件,2021-12-08,2022-02-21,TW91052,Belt Type Speed Drive,A02,310100,PE-216-MA-28H-78KG,PCS,89.34,002,1,2603,Da Xia,8000,Trading company
A0030,OUT,ACE PILLER,機械式軸鎖止,2021-12-08,2022-01-12,123141500,Posi-Lock,A02,260200,PSL-D-14,PCS,43.8,002,1,1276,CORNING DISP,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-12-10,2022-01-07,121509700,Micro BXW,A02,120101,BXW-02-10L-24V-6 JP,PCS,23.9,002,5,3482,Hermes-Epite,8000,Trading company
A0030,OUT,ACE PILLER,皮帶式無段變速機組件,2021-12-10,2022-01-20,TW90819,Belt Type Speed Drive,A02,310100,PE-124-MA-15K,PCS,32.39,002,3,2831,Ho-Shin Auto,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-10,2022-02-01,TW90815,Belt Type Speed Drive,A02,310100,AP-86-MA 11MM,PCS,38.32,002,5,5582,NEWLONG TAIW,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-10,2022-02-01,TW90820,Belt Type Speed Drive,A02,310100,P-86-MA 11MM,PCS,26.05,002,5,3794,NEWLONG TAIW,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-10,2022-02-21,TW90629,ALS-AL,A02,220201,ALS-040-R-14N-15H,PCS,1084,,1,1138,EXPERTISE EL,8000,Trading company
A0030,OUT,ACE PILLER,勵磁?車器,2021-12-10,2022-01-21,122298500,STD CB,A02,130100,111-25-12G 24V 60JIS,PCS,431.2,002,1,12563,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-10,2022-01-19,104534600,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFS-05S,PCS,37.2,002,2,2167,台灣佳美工股,8000,Trading company
A0030,OUT,ACE PILLER,離合器/?車器組件,2021-12-10,2022-01-21,103629900,CB Unit,A02,130200,125-20-12-A-11,PCS,870,002,1,25345,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,離合器/?車器組件,2021-12-10,2022-01-21,103611800,CB Unit,A02,130200,121-25-20-A-13,PCS,1020.9,002,1,29741,CHEN-E MACHI,8000,Trading company
A0030,OUT,ACE PILLER,橡膠環,2021-12-10,2022-02-14,024006400,Centaflex,A02,210100,Element-CF-B-140,PCS,22.8,002,3,1993,SHANG YING E,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-10,2022-02-07,TW90888,Belt Type Speed Drive,A02,310100,AP-124-MA 22MM,PCS,62.75,002,4,7312,Jiawei Enter,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-10,2022-02-07,TW90824,Belt Type Speed Drive,A02,310100,P-124-MA 24MM,PCS,49.62,002,2,2891,Jiawei Enter,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-13,2022-01-21,127915600,Servoflex SFC,A02,230100,SFC-060SA2-20B-22B-T027,PCS,965,,50,50663,NIDEC SANKYO,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-13,2022-03-10,100047500,Belt Type Speed Drive,A02,310100,AP-124-MA 24MM,PCS,62.75,002,6,10937,Jiawei Enter,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-13,2022-03-10,104478200,Centaflex,A02,210100,CF-A-022-O0-1360,PCS,25.6,002,20,14872,LA SUERTE EN,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-13,2022-03-10,104473100,Centaflex,A02,210100,CF-A-012-O2-1360,PCS,51.3,002,10,14902,LA SUERTE EN,8000,Trading company
A0030,OUT,ACE PILLER,勵磁?車器,2021-12-13,2022-02-01,122279000,STD CB,A02,130100,111-06-11G-24V 15JIS,PCS,31.77,002,4,3692,C SUN MFG. L,8000,Trading company
A0030,OUT,ACE PILLER,勵磁?車器,2021-12-13,2021-12-31,122279000,STD CB,A02,130100,111-06-11G-24V 15JIS,PCS,31.77,002,2,1846,C SUN MFG. L,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-13,2022-03-10,104277700,Centaflex,A02,210100,CF-A-008-O2-1360,PCS,41.6,002,10,12084,LA SUERTE EN,8000,Trading company
A0030,OUT,ACE PILLER,勵磁型離合器,2021-12-13,2022-02-01,TW92240,STD CB,A02,130100,CS-06-33-A-78 TPI,PCS,33.55,002,4,3899,C SUN MFG. L,8000,Trading company
A0030,OUT,ACE PILLER,勵磁型離合器,2021-12-13,2021-12-31,TW92240,STD CB,A02,130100,CS-06-33-A-78 TPI,PCS,33.55,002,2,1948,C SUN MFG. L,8000,Trading company
A0030,OUT,ACE PILLER,機械式軸鎖止,2021-12-15,2022-01-20,123141700,Posi-Lock,A02,260200,PSL-D-16,PCS,50.5,002,5,7334,SHIN I MACHI,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-15,2022-01-21,104472900,Centaflex,A02,210100,CF-A-012-OB-1360,PCS,26.9,002,10,7814,KWANG YANG M,8000,Trading company
A0030,OUT,ACE PILLER,勵磁?車器,2021-12-15,2022-01-20,122279000,STD CB,A02,130100,111-06-11G-24V 15JIS,PCS,31.77,002,22,20303,C SUN MFG. L,8000,Trading company
A0030,OUT,ACE PILLER,指示手柄,2021-12-15,2022-01-20,033063900,Index Handle,A02,310700,SD-75B-64L,PCS,17.1,002,2,993,hsinyin,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-15,2022-02-14,TW91387,Belt Type Speed Drive,A02,310100,AP-98-MA 15MM,PCS,41,002,1,1191,morinaga,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-15,2022-02-14,TW91191,Belt Type Speed Drive,A02,310100,AP-98-MA 16MM,PCS,41,002,1,1191,morinaga,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-15,2022-01-14,071287100,Paraflex,A02,290100,CPU-36-A-10B-10B,PCS,54.5,002,3,4749,KINGBARY SCI,8000,Trading company
A0030,OUT,ACE PILLER,轉矩限制器,2021-12-15,2022-01-20,127232900,Torque Limiters,A02,310500,TT-2X-03-16H-15NM-P,PCS,148.5,002,5,21568,SHIN I MACHI,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-15,2022-01-19,130543600,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFC-055SA2-17B-22B,PCS,43.5,002,1,1264,TOYO AUTOMAT,8000,Trading company
A0030,OUT,ACE PILLER,指示手柄,2021-12-15,2022-01-20,033029300,Index Handle,A02,310700,SD-75B-64R,PCS,17.1,002,2,993,hsinyin,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-15,2022-03-11,104398700,Centaflex,A02,210100,CF-A-090-O2-1360,PCS,189.8,002,5,27567,DRAGON STEEL,8000,Trading company
A0030,OUT,ACE PILLER,電磁齒式離合器,2021-12-15,2022-01-26,103548600,Toothed Clutch,A02,150100,546-23-34-NF 24V 30DIN,PCS,948.7,002,5,137790,SOCO MACHINE,8000,Trading company
A0030,OUT,ACE PILLER,勵磁型離合器,2021-12-15,2022-01-20,TW92240,STD CB,A02,130100,CS-06-33-A-78 TPI,PCS,33.55,002,22,21441,C SUN MFG. L,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-12-15,2022-01-14,111720200,STD 458,A02,140105,458-10-17 24V 20DIN,PCS,190.1,002,2,11044,CHAIN WE MAC,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-17,2022-03-04,127739700,Servoflex SFC,A02,230100,SFC-050SA2-18B-18B,PCS,594,,2,1247,TANSHING ACC,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-17,2022-01-19,104641500,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFS-09S,PCS,55.7,002,4,6472,JAGULAR INDU,8000,Trading company
A0030,OUT,ACE PILLER,離合器/?車器組件,2021-12-17,2022-03-10,103628200,CB Unit,A02,130200,125-16-12-A-25,PCS,591.9,002,4,68775,Fengqiao Mac,8000,Trading company
A0030,OUT,ACE PILLER,聯軸器,2021-12-17,2022-03-18,104221800,Centaflex,A02,210100,CF-A-002-OB-1360,PCS,14.7,002,5,2135,CHENG CHENG,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-12-17,2022-03-15,127549100,STD BXH,A02,140104,BXH-08-12G 24V 14DIN,PCS,90,002,2,5229,E&C Machiner,8000,Trading company
A0030,OUT,ACE PILLER,機械式軸鎖止,2021-12-17,2022-01-07,123141500,Posi-Lock,A02,260200,PSL-D-14,PCS,43.8,002,1,1273,CORNING DISP,8000,Trading company
A0030,OUT,ACE PILLER,勵磁型離合器,2021-12-17,2022-01-17,TW90900,STD CB,A02,130100,101-12-13G 24V 30JIS N14,PCS,71.38,002,1,2073,SYSCO MACHIN,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-21,2022-02-21,TW90804,Belt Type Speed Drive,A02,310100,AP-124-MA 19MM,PCS,62.75,002,3,5485,CHENG SHIN R,8000,Trading company
A0030,OUT,ACE PILLER,單式可變節圓帶輪,2021-12-21,2022-02-21,TW91520,Belt Type Speed Drive,A02,310100,P-124-MA 19MM,PCS,49.62,002,3,4338,CHENG SHIN R,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-12-21,2022-02-21,121805500,STD BXL,A02,140103,BXL-12-10G 90V 24DIN,PCS,86.9,002,5,12660,PACKWAY INC,8000,Trading company
A0030,OUT,ACE PILLER,?車器,2021-12-21,2022-01-25,121515000,Micro BXW,A02,120101,BXW-03-10H-24V-8 JP,PCS,25.3,002,1,737,SANWA ENGINE,8000,Trading company
