据点ID,区分,受注日期,客户希望纳期,销售GPR内外,英文顾客,顧客業種C,规格型号,产品名称,注残数量,货币,不含税价格,成本金额,中分类C,供应商名称,供应商集团内外,终端用户英文,终端用户行业C
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,12B-19BH,SFC-035SA2,40,RMB,85,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220118,IN,MIKIPULLEY(SHANG HAI),9800,38KK-42KK,SFF-100DS,1,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,38KK-42KK,SFF-100DS,30,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,38KK-42KK,SFF-100DS,36,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211201,IN,MIKIPULLEY(SHANG HAI),9800,38KK-42KK,SFF-100DS,40,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,38KK-42KK,SFF-100DS,2,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,38KK-42KK,SFF-100DS,40,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220302,IN,MIKIPULLEY(SHANG HAI),9800,38KK-42KK,SFF-100DS,30,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220316,IN,MIKIPULLEY(SHANG HAI),9800,38KK-42KK,SFF-100DS,15,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220301,IN,MIKIPULLEY(SHANG HAI),9800,25B-35J,SFC-060DA2,1,RMB,224,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220404,IN,MIKIPULLEY(SHANG HAI),9800,25B-35J,SFC-060DA2,1,RMB,224,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211231,IN,MIKIPULLEY(SHANG HAI),9800,8B-14B,SFC-035SA2,20,RMB,37.89,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220506,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-050SA2,275,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-050SA2,100,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220218,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-050SA2,50,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220426,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-050SA2,150,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220201,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-050SA2,200,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220307,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-050SA2,100,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220307,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-050SA2,50,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220329,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-050SA2,200,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220103,IN,MIKIPULLEY(SHANG HAI),9800,22B-22B,SFC-050DA2,3,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220119,IN,MIKIPULLEY(SHANG HAI),9800,35K-40K,SFF-100DS,8,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220401,IN,MIKIPULLEY(SHANG HAI),9800,14B-15B,SFC-050DA2,2,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,6BHA-8BHA,ALS-020ARN,400,RMB,28,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,6BHA-8BHA,ALS-020ARN,150,RMB,28,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,12BHA-14BHA,ALS-030ARN,300,RMB,34,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,12BHA-14BHA,ALS-030ARN,200,RMB,34,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050DA2-T348,100,RMB,150,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220228,IN,MIKIPULLEY(SHANG HAI),9800,12B-18B,SFC-035SA2,40,RMB,77,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,10B-12B,SFC-040DA2,10,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,24V 15DIN,CS-08-33G,20,RMB,269,,1301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220108,IN,MIKIPULLEY(SHANG HAI),9800,24V 15DIN,CS-08-33G,2,RMB,269,,1301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220131,IN,MIKIPULLEY(SHANG HAI),9800,24V-28D,BXH-16-10N-03,300,RMB,525,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,24V-20D,BXL-10-10N-015,6,RMB,227,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220103,IN,MIKIPULLEY(SHANG HAI),9800,24V-20D,BXL-10-10N-015,2,RMB,227,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,24V 25DIN,111-12-11N,1,RMB,228,,1301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211202,IN,MIKIPULLEY(HONG KONG),9800,24V 20JIS,111-10-11G,7,RMB,208,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,24V 15JIS,CS-08-33N,50,RMB,183,,1301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,24V,111-08-13G,5,RMB,142,,1301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,24V,111-08-13G,20,RMB,130,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,CS-08-33G,定子本体,200,RMB,37.2557,,1301,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211224,IN,MIKIPULLEY(TAI WAN),9800,24V 30JIS,101-12-13HG,1,RMB,363.6258,,1301,,,MIKIPULLEY(TAI WAN),9800
MPTJ,2,20211227,20210809,IN,MIKIPULLEY(JAPAN),9800,BEM-2T 360L,BEM电源,600,RMB,31.578,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20210926,IN,MIKIPULLEY(JAPAN),9800,BEM-2T 360L,BEM电源,1000,RMB,31.578,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211210,IN,MIKIPULLEY(JAPAN),9800,BEM-2T 360L,BEM电源,500,RMB,31.578,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(JAPAN),9800,BEM-2T 360L,BEM电源,500,RMB,31.578,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220310,IN,MIKIPULLEY(JAPAN),9800,BEM-2T 360L,BEM电源,1000,RMB,31.578,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220510,IN,MIKIPULLEY(JAPAN),9800,BEM-2T 360L,BEM电源,1000,RMB,31.578,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211202,IN,MIKIPULLEY(HONG KONG),9800,24V 20JIS,101-10-13G,9,RMB,227,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220111,IN,MIKIPULLEY(KOREA),9800,24V-28J,BXH-16-10-A-55,2,RMB,682.5958,,1401,,,MIKIPULLEY(KOREA),9800
MPTJ,2,20211227,20220111,IN,MIKIPULLEY(KOREA),9800,24V-28J,BXH-16-10-A-55,1,RMB,682.5958,,1401,,,MIKIPULLEY(KOREA),9800
MPTJ,2,20211227,20220111,IN,MIKIPULLEY(KOREA),9800,24V-28J,BXH-16-10-A-55,12,RMB,682.5958,,1401,,,MIKIPULLEY(KOREA),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,CSZ-10-35-A-7,定子本体,300,RMB,41.2109,,1301,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(India),9800,24V-25H8,BXL-16-10N-32（带防尘罩）,25,RMB,491.0224,,1401,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,24V,111-08-13N,15,RMB,100,,1301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,24V,111-08-13N,40,RMB,88,,1301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,CS-06-33G,定子本体,200,RMB,32.0246,,1301,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,,125-10-12E,4,RMB,987,,1302,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20211217,IN,MIKIPULLEY(TAI WAN),9800,TPI,CS-06-33-A-78 TPI,22,RMB,170.9041,,1301,,,MIKIPULLEY(TAI WAN),9800
MPTJ,2,20211227,20220128,IN,MIKIPULLEY(SHANG HAI),9800,,BXR-09-20-A-22,60,RMB,232.4,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220128,IN,MIKIPULLEY(SHANG HAI),9800,,BXR-09-20-A-22,480,RMB,232.4,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220119,IN,MIKIPULLEY(SHANG HAI),9800,,BXR-09-20-A-22,540,RMB,232.4,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220218,IN,MIKIPULLEY(SHANG HAI),9800,,BXR-09-20-A-22,540,RMB,232.4,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220218,IN,MIKIPULLEY(SHANG HAI),9800,,BXR-09-20-A-22,1080,RMB,232.4,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220215,IN,MIKIPULLEY(SHANG HAI),9800,,BXR-09-20-A-22,540,RMB,232.4,,1401,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20210524,IN,MIKIPULLEY(JAPAN),9800,BEM-24ESN12-120N,BEM电源,1000,RMB,42.3592,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211103,IN,MIKIPULLEY(HONG KONG),9800,24V 20JIS,CS-10-33G,2,RMB,266,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(HONG KONG),9800,24V 20JIS,CS-10-33G,6,RMB,266,,1301,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20210926,IN,MIKIPULLEY(JAPAN),9800,BEM-24ESN-A-19,BEM电源,1100,RMB,44.9748,,1901,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220217,IN,MIKIPULLEY(SHANG HAI),9800,123154200,PSL-K-25-B,1,RMB,81,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220217,IN,MIKIPULLEY(SHANG HAI),9800,123154200,PSL-K-25-B,10,RMB,81,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,123154200,PSL-K-25-B,7,RMB,81,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123158600,PSL-K-15-F,45,RMB,133.776,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123158600,PSL-K-15-F,90,RMB,133.776,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123146500,PSL-G-42,96,RMB,61.625,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123146500,PSL-G-42,120,RMB,61.625,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123146500,PSL-G-42,120,RMB,61.625,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123948600,PSL-G-80,32,RMB,135.4985,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123948600,PSL-G-80,32,RMB,135.4985,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123948600,PSL-G-80,16,RMB,135.4985,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,123143100,PSL-D-40,28,RMB,402,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211222,IN,MIKIPULLEY(SHANG HAI),9800,123143100,PSL-D-40,8,RMB,402,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211110,IN,MIKIPULLEY(SHANG HAI),9800,123143100,PSL-D-40,5,RMB,402,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211112,IN,MIKIPULLEY(SHANG HAI),9800,123143100,PSL-D-40,36,RMB,402,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211124,IN,MIKIPULLEY(SHANG HAI),9800,123143100,PSL-D-40,12,RMB,402,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211201,IN,MIKIPULLEY(SHANG HAI),9800,123143100,PSL-D-40,4,RMB,402,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211123,IN,MIKIPULLEY(SHANG HAI),9800,123143100,PSL-D-40,16,RMB,402,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211208,IN,MIKIPULLEY(SHANG HAI),9800,123143100,PSL-D-40,8,RMB,402,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123156700,PSL-K-24-C,90,RMB,76.2976,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123156700,PSL-K-24-C,90,RMB,76.2976,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123159400,PSL-K-25-F,45,RMB,178.0491,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123948500,PSL-G-75,32,RMB,131.8622,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123948500,PSL-G-75,32,RMB,131.8622,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123948500,PSL-G-75,16,RMB,131.8622,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211117,IN,MIKIPULLEY(India),9800,123149600,PSL-K-8,20,RMB,26.7297,,2602,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123149600,PSL-K-8,480,RMB,67.3027,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211119,IN,MIKIPULLEY(JAPAN),9800,123149600,PSL-K-8,480,RMB,67.3027,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123149600,PSL-K-8,160,RMB,67.3027,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123149600,PSL-K-8,480,RMB,67.3027,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123149700,PSL-K-9,160,RMB,27.1762,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123159000,PSL-K-19-F,135,RMB,144.302,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123159000,PSL-K-19-F,45,RMB,144.302,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123159000,PSL-K-19-F,45,RMB,144.302,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123146100,PSL-G-32,60,RMB,50.3973,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,123146100,PSL-G-32,17,RMB,54,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220124,IN,MIKIPULLEY(SHANG HAI),9800,123146100,PSL-G-32,1,RMB,54,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,123146100,PSL-G-32,5,RMB,54,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123146100,PSL-G-32,240,RMB,50.3973,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,123146100,PSL-G-32,4,RMB,54,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,16B-11BC,SFC-050SA2,100,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220201,IN,MIKIPULLEY(SHANG HAI),9800,16B-11BC,SFC-050SA2,40,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220307,IN,MIKIPULLEY(SHANG HAI),9800,16B-11BC,SFC-050SA2,200,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220330,IN,MIKIPULLEY(SHANG HAI),9800,16B-11BC,SFC-050SA2,80,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,16B-11BC,SFC-050SA2,100,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220216,IN,MIKIPULLEY(SHANG HAI),9800,16B-11BC,SFC-050SA2,180,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220329,IN,MIKIPULLEY(SHANG HAI),9800,16B-11BC,SFC-050SA2,200,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220428,IN,MIKIPULLEY(SHANG HAI),9800,16B-11BC,SFC-050SA2,200,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(SHANG HAI),9800,25K-25K,SFF-080SS,1,RMB,243,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220120,IN,MIKIPULLEY(SHANG HAI),9800,25K-25K,SFF-080SS,2,RMB,243,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220103,IN,MIKIPULLEY(SHANG HAI),9800,28B-28B,SFC-060SA2,2,RMB,183,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220304,IN,MIKIPULLEY(SHANG HAI),9800,18B-16BC,SFC-050SA2,6,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,18B-16BC,SFC-050SA2,6,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,20BH-22BH,SFC-080SA2,4,RMB,239,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,14B-14B L=55,SFC-030DA2,2,RMB,115,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,14B-19B,SFC-050SA2,1,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,16B-19B,SFC-040DA2,4,RMB,57.27,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211213,IN,MIKIPULLEY(SHANG HAI),9800,32K-35K,SFF-090SS,20,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(SHANG HAI),9800,35K-42K,SFF-090DS,30,RMB,398,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220301,IN,MIKIPULLEY(SHANG HAI),9800,30B-30B,SFC-060SA2,1,RMB,183,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220404,IN,MIKIPULLEY(SHANG HAI),9800,30B-30B,SFC-060SA2,1,RMB,183,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,8B-14B,SFC-030SA2,10,RMB,74,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220114,IN,MIKIPULLEY(SHANG HAI),9800,8B-14B,SFC-030SA2,1,RMB,35.01,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220112,IN,MIKIPULLEY(SHANG HAI),9800,8B-14B,SFC-030SA2,14,RMB,74,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220215,IN,MIKIPULLEY(SHANG HAI),9800,18B-22B,SFC-060SA2,100,RMB,183,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211208,IN,MIKIPULLEY(SHANG HAI),9800,28BHA-35BHA,ALS-065ARN,406,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,14BHA-14BHA,ALS-040ARN,6,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,14BHA-14BHA,ALS-040ARN,20,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,22B-16CN,SFF-060SS-T017N,14,RMB,197,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220131,IN,MIKIPULLEY(SHANG HAI),9800,24K-32K,SFF-080SS,1,RMB,243,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220131,IN,MIKIPULLEY(SHANG HAI),9800,24K-32K,SFF-080SS,1,RMB,243,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220207,IN,MIKIPULLEY(SHANG HAI),9800,18B-19B,SFC-050SA2,4,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,20B-24B,SFC-050SA2,1,RMB,56.25,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,20B-20B,SFC-060DA2,20,RMB,149.45,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220115,IN,MIKIPULLEY(SHANG HAI),9800,38K-40K,SFF-090DS,20,RMB,398,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220215,IN,MIKIPULLEY(SHANG HAI),9800,38K-40K,SFF-090DS,20,RMB,398,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220119,IN,MIKIPULLEY(SHANG HAI),9800,38K-40K,SFF-090DS,1,RMB,398,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220215,IN,MIKIPULLEY(SHANG HAI),9800,38K-40K,SFF-090DS,2,RMB,398,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,24BHA-25BHA,ALS-065ARN,200,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,24BHA-25BHA,ALS-065ARN,150,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,24BHA-25BHA,ALS-065ARN,192,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211215,IN,MIKIPULLEY(SHANG HAI),9800,24BHA-25BHA,ALS-065ARN,200,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20210901,IN,MIKIPULLEY(SHANG HAI),9800,7B-8B,SFC-020SA2,300,RMB,32.03,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,32K-35KS,SRG-060AS,9,RMB,158,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,25BHA-32BKA,ALS-065ARN,20,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,28B-32B,SFC-060DA2,2,RMB,125.81,,2301,,,MIKIPULLEY(SHANG HAI),9800
