据点ID,区分,受注日期,客户希望纳期,销售GPR内外,英文顾客,顧客業種C,规格型号,产品名称,注残数量,货币,不含税价格,成本金额,中分类C,供应商名称,供应商集团内外,终端用户英文,终端用户行业C,ID
MPSH,2,20211229,20220120,OUT,LG MAZAK,1000,129925600,SFM-090SS-T005N,50,RMB,1692.58,,2302,MPJP,IN,小巨人,1010,544
MPSH,2,20211229,20220228,OUT,LG MAZAK,1000,129925600,SFM-090SS-T005N,30,RMB,1692.58,,2302,MPJP,IN,小巨人,1010,545
MPSH,2,20211229,20220106,OUT,YAMAZEN-SH,8000,121769800,SFC-050SA2-16B-24B,100,RMB,129,,2301,MPTJ,OUT,西铁城,1090,546
MPSH,2,20211229,20220218,OUT,YAMAZEN-SH,8000,121769800,SFC-050SA2-16B-24B,50,RMB,129,,2301,MPTJ,OUT,西铁城,1090,547
MPSH,2,20211229,20220329,OUT,YAMAZEN-SH,8000,121769800,SFC-050SA2-16B-24B,200,RMB,129,,2301,MPTJ,OUT,西铁城,1090,548
MPSH,2,20211229,20220201,OUT,YAMAZEN-SH,8000,121769800,SFC-050SA2-16B-24B,350,RMB,129,,2301,MPTJ,OUT,西铁城,1090,549
MPSH,2,20211229,20220426,OUT,YAMAZEN-SH,8000,121769800,SFC-050SA2-16B-24B,150,RMB,129,,2301,MPTJ,OUT,西铁城,1090,550
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,MR-J4-40B,40,RMB,1870.7965,,3401,其他,OUT,包利思特,1910,551
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,MR-J4-40B,20,RMB,1870.7965,,3401,其他,OUT,包利思特,1910,552
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,MR-J4-40B,2,RMB,1870.7965,,3401,其他,OUT,包利思特,1910,553
MPSH,2,20211229,20211120,OUT,POLYSTAR,1900,,MR-J4-40B,10,RMB,1870.7965,,3401,其他,OUT,包利思特,1910,554
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,MR-J4-40B,35,RMB,1870.7965,,3401,其他,OUT,包利思特,9099,555
MPSH,2,20211229,20211101,OUT,BITPASS,8000,123149900,PSL-K-10,40,RMB,61,,2602,MPTJ,OUT,杭州长川,1510,556
MPSH,2,20211229,20211231,OUT,BITPASS,8000,121931700,SFC-050SA2-19B-19B,20,RMB,75,,2301,MPTJ,OUT,昆山杰士德,1190,557
MPSH,2,20211229,20210720,OUT,BITPASS,8000,121898700,SFC-035DA2,192,RMB,67,,2301,MPTJ,OUT,,,558
MPSH,2,20211229,20211229,OUT,BITPASS,8000,,ALS-080ARN-32BHA-45BHA,10,RMB,227,,2202,MPTJ,OUT,上海东富龙,1820,559
MPSH,2,20211229,20220301,OUT,THK,1000,125392800,SFF-090SS-30K-40K,1,RMB,513,,2302,MPTJ,OUT,常州THK,0290,560
MPSH,2,20211229,20220404,OUT,THK,1000,125392800,SFF-090SS-30K-40K,1,RMB,513,,2302,MPTJ,OUT,常州THK,0290,561
MPSH,2,20211229,20211231,OUT,DAIDO-ROBOT,8000,111456000,SFS-09S-25M-32M,40,RMB,1053,,2302,MPJP,IN,浙江芯晖,1140,562
MPSH,2,20211229,20220422,OUT,THK,1000,125392800,SFF-090SS-30K-40K,1,RMB,513,,2302,MPTJ,OUT,THK(常州）,1290,563
MPSH,2,20211229,20220130,OUT,TIANJIN AOXIANG,8000,128743800,BXR-015-10LE-006,50,RMB,331,,1201,MPJP,IN,北京福尔哈贝,0170,564
MPSH,2,20211229,20220105,OUT,ACE,8000,,101-06-13N 24V 15JIS,10,RMB,130,,1301,MPTJ,OUT,,,565
MPSH,2,20211229,20220105,OUT,ACE,8000,121931900,SFC-050SA2-19B-25B,48,RMB,167,,2301,MPTJ,OUT,,,566
MPSH,2,20211229,20220112,OUT,ACE,8000,,125-08-12N,34,RMB,799,,1302,MPTJ,OUT,阳政精机,1810,567
MPSH,2,20211229,20211217,OUT,ACE,8000,130635500,SFF-120DS-40KK-50K-600N,10,RMB,793,,2302,MPJP,IN,济南二机床,1010,568
MPSH,2,20211229,20211229,OUT,ACE,8000,123007700,SFC-080SA2-28B-35B,15,RMB,285,,2301,MPTJ,OUT,,,569
MPSH,2,20211229,20220302,OUT,NICHIDEN,8000,104496100,CF-A-200-O0-1360,10,RMB,1794,,2101,MPJP,IN,罗姆半导体,1190,570
MPSH,2,20211229,20220106,OUT,TOYO AUTOMATION,8000,121292700,SFC-010DA2-8B-8B,40,RMB,66,,2301,MPTJ,OUT,东佑达,1210,571
MPSH,2,20211229,20220204,OUT,ANSEN,8000,105644400,ETP-A-40,12,RMB,410,,2601,MPJP,IN,上海亚华,1610,572
MPSH,2,20211229,20220108,OUT,ANSEN,8000,,125-08-12N,30,RMB,799,,1302,MPTJ,OUT,宿州恒元,1810,573
MPSH,2,20211229,20220204,OUT,ANSEN,8000,129797100,SFC-050SA2-19BJ-25BJ,2,RMB,390,,2301,MPJP,IN,,,574
MPSH,2,20211229,20210201,OUT,TAMAGAWA,0100,125857300,CPG-030-T001A,6000,RMB,14.1,,2901,MPTJ,OUT,多摩川,0140,575
MPSH,2,20211229,20201201,OUT,TAMAGAWA,0100,125857300,CPG-030-T001A,40000,RMB,14.1,,2901,MPTJ,OUT,多摩川,0140,576
MPSH,2,20211229,20200903,OUT,TAMAGAWA,0100,800000523,CPG-030-T005B,3000,RMB,7.01,,2901,其他,OUT,多摩川,0140,577
MPSH,2,20211229,20211020,OUT,TAMAGAWA,0100,125857300,CPG-030-T001A,8000,RMB,14.1,,2901,MPTJ,OUT,多摩川,0140,578
MPSH,2,20211229,20211010,OUT,TAMAGAWA,0100,125857300,CPG-030-T001A,20000,RMB,14.1,,2901,MPTJ,OUT,多摩川,0140,579
MPSH,2,20211229,20220102,OUT,TAMAGAWA,0100,125857300,CPG-030-T001A,12000,RMB,14.1,,2901,MPTJ,OUT,多摩川,0140,580
MPSH,2,20211229,20220215,OUT,TAKAMAZZHANGHZ,1000,125723100,SFC-080SA2-19B-20B,10,RMB,360,,2301,MPTJ,OUT,友嘉高松,1090,581
MPSH,2,20211229,20220118,OUT,TAKAMAZZHANGHZ,1000,125723100,SFC-080SA2-19B-20B,20,RMB,360,,2301,MPTJ,OUT,友嘉高松,1090,582
MPSH,2,20211229,20220221,OUT,MISUMI,8000,121666100,SFC-020DA2-6B-6B,1,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,583
MPSH,2,20211229,20220324,OUT,MISUMI,8000,121666100,SFC-020DA2-6B-6B,1,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,584
MPSH,2,20211229,20220422,OUT,MISUMI,8000,121666100,SFC-020DA2-6B-6B,1,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,585
MPSH,2,20211229,20220610,OUT,MISUMI,8000,121666100,SFC-020DA2-6B-6B,1,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,586
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,MR-J3BUS05M,20,RMB,238.9381,,3302,其他,OUT,包利思特,1910,587
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,MR-J3BUS05M,10,RMB,238.9381,,3302,其他,OUT,包利思特,1910,588
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,MR-J3BUS05M,1,RMB,238.9381,,3302,其他,OUT,包利思特,1910,589
MPSH,2,20211229,20220105,OUT,YACHIYO,8000,123003100,SFC-080DA2-30B-35B,1,RMB,433,,2301,MPTJ,OUT,武汉牧野,1030,590
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,MR-J3BUS05M,20,RMB,238.9381,,3302,其他,OUT,包利思特,9099,591
MPSH,2,20211229,20211231,OUT,YONGFUWANG-SHENZHENG,8000,121851500,SFC-050SA2-16B-22B,1,RMB,192,,2301,MPTJ,OUT,裕尚,9099,592
MPSH,2,20211229,20211229,OUT,BITPASS,8000,121292700,SFC-010DA2-8B-8B,18,RMB,60,,2301,MPTJ,OUT,昆山杰士德,1190,593
MPSH,2,20211229,20220104,OUT,BITPASS,8000,125619200,SFC-025SA2-8B-8B,40,RMB,41,,2301,MPTJ,OUT,苏州迈为,1190,594
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,122731000,SFC-040DA2-17B-19B,4,RMB,136,,2301,MPTJ,OUT,深圳易天,1190,595
MPSH,2,20211229,20211230,OUT,BITPASS,8000,121732700,SFC-050DA2-14B-20B,4,RMB,101,,2301,MPTJ,OUT,苏州迈为,1190,596
MPSH,2,20211229,20220110,OUT,BITPASS,8000,123110700,SFF-090DS-38K-38K,2,RMB,460,,2302,MPTJ,OUT,绍兴威顿,9099,597
MPSH,2,20211229,20220104,OUT,BITPASS,8000,,SFC-050DA2-15BH-24KH,1,RMB,441,,2301,MPTJ,OUT,江苏亚威,1090,598
MPSH,2,20211229,20210720,OUT,BITPASS,8000,121931900,SFC-050SA2,290,RMB,75,,2301,MPTJ,OUT,,,599
MPSH,2,20211229,20220215,OUT,BITPASS,8000,103153400,CSZ-08-35,20,RMB,1293,,1301,MPJP,IN,斯图加特,1290,600
MPSH,2,20211229,20220113,OUT,BITPASS,8000,120957400,ETP-T-20-C,1,RMB,1117,,2601,MPJP,IN,上海东富龙,1820,601
MPSH,2,20211229,20220113,OUT,BITPASS,8000,120957400,ETP-T-20-C,2,RMB,1117,,2601,MPJP,IN,上海东富龙,1820,602
MPSH,2,20211229,20211228,OUT,RUJIANG-SHENZHENG,8000,126036900,SFC-020DA2-10B-11B,1,RMB,58,,2301,MPTJ,OUT,深圳世宗,1190,603
MPSH,2,20211229,20220106,OUT,TIANJIN AOXIANG,8000,100044000,AP-98-MA-14,1,RMB,274,,3101,MPTJ,OUT,北京纽朗,1910,604
MPSH,2,20211229,20220211,OUT,BITPASS,8000,125279300,BEH-20G,1,RMB,2610,,1901,MPJP,IN,江苏天鹏,9099,605
MPSH,2,20211229,20220225,OUT,BITPASS,8000,103574000,546-32-34-NS 24V 70DIN,1,RMB,12353,,1501,MPJP,IN,重庆力研,9099,606
MPSH,2,20211229,20220214,OUT,BITPASS,8000,122167000,SFF-080SS-25K-25K,1,RMB,357,,2302,MPTJ,OUT,苏州兴力达,9099,607
MPSH,2,20211229,20220331,OUT,BITPASS,8000,104298100,CF-X-008-O0,150,RMB,130,,2101,MPJP,IN,无锡洋马,9099,608
MPSH,2,20211229,20220104,OUT,BITPASS,8000,,ALS-065ARN-19BHA-22BHA,3,RMB,143,,2202,MPTJ,OUT,上海朗岱,1820,609
MPSH,2,20211229,20220304,OUT,DAIDO-ROBOT,8000,,SFC-060SA2-12B-25BH,6,RMB,351,,2301,MPTJ,OUT,浙江芯晖,1140,610
MPSH,2,20211229,20220310,OUT,TIANJIN AOXIANG,8000,125279300,BEH-20G,2,RMB,2610,,1901,MPJP,IN,北京奥瑞金,9092,611
MPSH,2,20211229,20220310,OUT,TIANJIN AOXIANG,8000,105637400,ETP-T-50,5,RMB,897,,2601,MPJP,IN,北京控制工程,1520,612
MPSH,2,20211229,20220307,OUT,TSUGAMI,1000,130258800,SFM-070DS-T001N,7,RMB,1595,,2302,MPJP,IN,津上精密,1090,613
MPSH,2,20211229,20220104,OUT,LEINIER,0100,121375500,SFC-020DA2-6B-8B,40,RMB,88,,2301,MPTJ,OUT,南京协辰,1190,614
MPSH,2,20211229,20220130,OUT,POLYSTAR,1900,,FR-D720-0.4K,5,RMB,575.2212,,3301,其他,OUT,包利思特,1910,615
MPSH,2,20211229,20220228,OUT,POLYSTAR,1900,,FR-D720-0.4K,2,RMB,575.2212,,3301,其他,OUT,包利思特,9099,616
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,MR-PWS1CBL2M-A1-L,40,RMB,78.7611,,3302,其他,OUT,包利思特,9099,617
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,FR-D720-0.4K,5,RMB,575.2212,,3301,其他,OUT,包利思特,9099,618
MPSH,2,20211229,20220104,OUT,BITPASS,8000,121845600,SFC-040SA2-10B-19B,1,RMB,53,,2301,MPTJ,OUT,上海联泰,1190,619
MPSH,2,20211229,20211229,OUT,BITPASS,8000,,SFC-050DA2-19B-30B,150,RMB,101,,2301,MPTJ,OUT,苏州赛腾,1590,620
MPSH,2,20211229,20220221,OUT,BITPASS,8000,,SFF-140SS-45K-65KM-800N,10,RMB,1200,,2302,MPJP,IN,北京精雕,1030,621
MPSH,2,20211229,20220120,OUT,BITPASS,8000,122685000,SFF-090DS-35K-38K,3,RMB,462,,2302,MPTJ,OUT,大连璟煜翔,9099,622
MPSH,2,20211229,20220110,OUT,BITPASS,8000,122685000,SFF-090DS-35K-38K,3,RMB,460,,2302,MPTJ,OUT,绍兴威顿,9099,623
MPSH,2,20211229,20220310,OUT,LEINIER,0100,126952700,SFF-090SS-38K-45K,4,RMB,451,,2302,MPTJ,OUT,上海微电子,1140,624
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,128616400,SFF-060SS-T037N,3,RMB,327,,2302,MPJP,IN,津上精密,1090,625
MPSH,2,20211229,20220110,OUT,TSUGAMI,1000,127325600,SFF-060SS-T017N,14,RMB,147,,2302,MPTJ,OUT,津上精密,1090,626
MPSH,2,20211229,20220320,OUT,NANTONG SHAOHAI,8000,675857,546.21.1.5（675857）,12,RMB,5250,,1501,其他,OUT,江苏铁锚,9090,627
MPSH,2,20211229,20220125,OUT,OKUMA,1000,123146000,PSL-G-30,3,RMB,109,,2602,MPTJ,OUT,北一大隈,1090,628
MPSH,2,20211229,20220104,OUT,OKUMA,1000,125242800,SRG-060AS-35K-35KS,8,RMB,171,,2303,MPTJ,OUT,北一大隈,1090,629
MPSH,2,20211229,20220104,OUT,OKUMA,1000,125242800,SRG-060AS-35K-35KS,3,RMB,171,,2303,MPTJ,OUT,北一大隈,1090,630
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,HG-KR23J,20,RMB,1130.0885,,3401,其他,OUT,包利思特,1910,631
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,HG-KR23J,20,RMB,1130.0885,,3401,其他,OUT,包利思特,1910,632
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,HG-KR23J,2,RMB,1130.0885,,3401,其他,OUT,包利思特,1910,633
MPSH,2,20211229,20211120,OUT,POLYSTAR,1900,,HG-KR23J,10,RMB,1130.0885,,3401,其他,OUT,包利思特,1910,634
MPSH,2,20211229,20220110,OUT,POLYSTAR,1900,,VRSF-15D-750-T2,5,RMB,1861.9469,,3103,其他,OUT,包利思特,1910,635
MPSH,2,20211229,20220130,OUT,JTC,8000,108922800,NSS 10.9.12,100,RMB,3400,,2902,MPJP,IN,电产京利,1020,636
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,HG-KR23J,35,RMB,1130.0885,,3401,其他,OUT,包利思特,9099,637
MPSH,2,20211229,20220105,OUT,BITPASS,8000,121897000,SFC-035DA2-8B-11B,1,RMB,67,,2301,MPTJ,OUT,杭州长川,1510,638
MPSH,2,20211229,20220110,OUT,BITPASS,8000,121862300,SFC-050DA2-12B-22B,2,RMB,101,,2301,MPTJ,OUT,上海联泰,1190,639
MPSH,2,20211229,20220225,OUT,BITPASS,8000,123141000,PSL-D-8,10,RMB,152,,2602,MPTJ,OUT,上海联泰,1190,640
MPSH,2,20211229,20220107,OUT,BITPASS,8000,121830500,SFC-050SA2-20B-24B,1,RMB,75,,2301,MPTJ,OUT,上海联泰,1190,641
MPSH,2,20211229,20220107,OUT,BITPASS,8000,,ALS-095ARN-40BHA-40BHA,1,RMB,318,,2202,MPTJ,OUT,上海东富龙,1820,642
MPSH,2,20211229,20220114,OUT,BITPASS,8000,123147200,PSL-G-20-C,30,RMB,133,,2602,MPTJ,OUT,上海东富龙,1820,643
MPSH,2,20211229,20220301,OUT,THK,1000,127086100,SFF-060SS-16B-16B-60N,1,RMB,1007,,2302,MPJP,IN,常州THK,0290,644
MPSH,2,20211229,20220404,OUT,THK,1000,127086100,SFF-060SS-16B-16B-60N,1,RMB,1007,,2302,MPJP,IN,常州THK,0290,645
MPSH,2,20211229,20220225,OUT,DAIDO-ROBOT,8000,104653900,SFS-09S-25M-25M,2,RMB,1053,,2302,MPJP,IN,浙江芯晖,1140,646
MPSH,2,20211229,20220422,OUT,THK,1000,127086100,SFF-060SS-16B-16B-60N,1,RMB,1007,,2302,MPJP,IN,THK（常州）,1290,647
MPSH,2,20211229,20220120,OUT,TIANJIN AOXIANG,8000,128186900,546-15-34-NF 24V 25JIS SH,1,RMB,3270,,1501,MPJP,IN,天津赛象,0990,648
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,127128000,SFF-060SS-19B-22B-60N,14,RMB,171,,2302,MPJP,IN,津上精密,1090,649
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,127128000,SFF-060SS-19B-22B-60N,1,RMB,171,,2302,MPJP,IN,津上精密,1090,650
MPSH,2,20211229,20220207,OUT,TSUGAMI,1000,121931600,SFC-050SA2-18B-19B,4,RMB,179,,2301,MPTJ,OUT,津上精密,1090,651
MPSH,2,20211229,20220405,OUT,TSUGAMI,1000,127128000,SFF-060SS-19B-22B-60N,5,RMB,171,,2302,MPJP,IN,津上精密,1090,652
MPSH,2,20211229,20220125,OUT,MISUMI,8000,121454900,SFC-020DA2-8B-8B,12,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,653
MPSH,2,20211229,20211229,OUT,MISUMI,8000,121454900,SFC-020DA2-8B-8B,1,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,654
MPSH,2,20211229,20220207,OUT,MISUMI,8000,121454900,SFC-020DA2-8B-8B,4,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,655
MPSH,2,20211229,20220114,OUT,MISUMI,8000,122769000,ALS-055-R,1,RMB,112.86,,2202,MPTJ,OUT,米思米,8020,656
MPSH,2,20211229,20220221,OUT,MISUMI,8000,121454900,SFC-020DA2-8B-8B,6,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,657
MPSH,2,20211229,20220105,OUT,YAMAZEN-SH,8000,124030000,SFC-050SA2-16B-11BC,100,RMB,212,,2301,MPTJ,OUT,西铁城,1090,658
MPSH,2,20211229,20220216,OUT,YAMAZEN-SH,8000,124030000,SFC-050SA2-16B-11BC,180,RMB,212,,2301,MPTJ,OUT,西铁城,1090,659
MPSH,2,20211229,20211101,OUT,YAMAZEN-SH,8000,124030000,SFC-050SA2-16B-11BC,100,RMB,212,,2301,MPTJ,OUT,西铁城,1090,660
MPSH,2,20211229,20220329,OUT,YAMAZEN-SH,8000,124030000,SFC-050SA2-16B-11BC,200,RMB,212,,2301,MPTJ,OUT,西铁城,1090,661
MPSH,2,20211229,20220428,OUT,YAMAZEN-SH,8000,124030000,SFC-050SA2-16B-11BC,200,RMB,212,,2301,MPTJ,OUT,西铁城,1090,662
MPSH,2,20211229,20220201,OUT,YAMAZEN-SH,8000,124030000,SFC-050SA2-16B-11BC,320,RMB,212,,2301,MPTJ,OUT,西铁城,1090,663
MPSH,2,20211229,20211230,OUT,CHANGZHOU LEINIER,8000,,111-08-13N 24V,15,RMB,121,,1301,MPTJ,OUT,钰邦电子,1190,664
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,QC05B,20,RMB,126.5487,,3302,其他,OUT,包利思特,1910,665
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,QC05B,10,RMB,126.5487,,3302,其他,OUT,包利思特,1910,666
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,QC05B,1,RMB,126.5487,,3302,其他,OUT,包利思特,1910,667
MPSH,2,20211229,20211120,OUT,POLYSTAR,1900,,QC05B,10,RMB,126.5487,,3302,其他,OUT,包利思特,1910,668
MPSH,2,20211229,20220105,OUT,YACHIYO,8000,121873300,SFC-060DA2-24B-25B,1,RMB,397,,2301,MPTJ,OUT,武汉牧野,1030,669
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,QC05B,20,RMB,126.5487,,3302,其他,OUT,包利思特,9099,670
MPSH,2,20211229,20211220,OUT,BITPASS,8000,130282300,SFM-120SS-45K-45K-600N-G2.5/15000,4,RMB,1379,,2302,MPJP,IN,湖南湘仪,1510,671
MPSH,2,20211229,20220131,OUT,BITPASS,8000,130282300,SFM-120SS-45K-45K-600N-G2.5/15000,1,RMB,1379,,2302,MPJP,IN,湘仪动力,1510,672
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,124758900,SFC-050DA2-20BH-22BH,2,RMB,265,,2301,MPTJ,OUT,深圳易天,1190,673
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,121603600,SFC-050SA2-16B-20B,7,RMB,142,,2301,MPTJ,OUT,深圳易天,1190,674
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-020ARN-6BHA-8BHA,400,RMB,32,,2202,MPTJ,OUT,苏州迈为,1190,675
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,SFC-060SA2-20B-35B,1,RMB,135,,2301,MPTJ,OUT,昆山杰士德,1190,676
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-020ARN-6BHA-8BHA,150,RMB,32,,2202,MPTJ,OUT,苏州迈为,1190,677
MPSH,2,20211229,20211229,OUT,BITPASS,8000,,ALS-040ARN-T014,30,RMB,45,,2202,MPTJ,OUT,苏州迈为,1190,678
MPSH,2,20211229,20220107,OUT,BITPASS,8000,121603600,SFC-050SA2-16B-20B,1,RMB,75,,2301,MPTJ,OUT,上海联泰,1190,679
MPSH,2,20211229,20220107,OUT,TIANJIN AOXIANG,8000,,AK-185-MAT-28N,2,RMB,470,,3101,MPTJ,OUT,唐山奥一,1990,680
MPSH,2,20211229,20220105,OUT,TIANJIN AOXIANG,8000,121485900,SFC-020SA2-6B-10B,1,RMB,85,,2301,MPTJ,OUT,天津七所高科技,1910,681
MPSH,2,20211229,20220210,OUT,TIANJIN AOXIANG,8000,128749700,BXR-035-10LE-062,200,RMB,257,,1201,MPJP,IN,北京思灵,1520,682
MPSH,2,20211229,20220301,OUT,TIANJIN AOXIANG,8000,128749700,BXR-035-10LE-062,1500,RMB,257,,1201,MPJP,IN,北京思灵,1520,683
MPSH,2,20211229,20220215,OUT,TIANJIN AOXIANG,8000,128749700,BXR-035-10LE-062,500,RMB,257,,1201,MPJP,IN,北京思灵机器人,1520,684
MPSH,2,20211229,20220106,OUT,TSUGAMI,1000,123005400,SFC-080SA2-20B-35B,6,RMB,356,,2301,MPTJ,OUT,津上精密,1090,685
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,123005400,SFC-080SA2-20B-35B,5,RMB,356,,2301,MPTJ,OUT,津上精密,1090,686
MPSH,2,20211229,20220121,OUT,SG GEAR MOTOR,0100,126950700,BXL-16-10N-12,12,RMB,494,,1401,MPTJ,OUT,史克马,0140,687
MPSH,2,20211229,20220121,OUT,SG GEAR MOTOR,0100,126950700,BXL-16-10N-12,12,RMB,494,,1401,MPTJ,OUT,史克马,0140,688
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,MR-J3ENCBL5M-A1-L,40,RMB,97.3451,,3302,其他,OUT,包利思特,9099,689
MPSH,2,20211229,20220310,OUT,YONGFUWANG-SHENZHENG,8000,,SFF-100DS-42KK-45KK,3,RMB,642,,2302,MPTJ,OUT,捷控,1130,690
MPSH,2,20211229,20220104,OUT,YONGFUWANG-SHENZHENG,8000,122014200,SFC-020SA2-6.35B-10B,10,RMB,98,,2301,MPTJ,OUT,捷控,1410,691
MPSH,2,20211229,20220218,OUT,BITPASS,8000,105025400,TT-1X-01-12-12-3NM,3,RMB,703,,3105,MPJP,IN,上海谙邦,1190,692
MPSH,2,20211229,20220104,OUT,BITPASS,8000,121875800,SFC-060DA2-18B-20B,4,RMB,159,,2301,MPTJ,OUT,上海联泰,1190,693
MPSH,2,20211229,20220106,OUT,BITPASS,8000,,SFC-030DA2-14B-14B L=55,2,RMB,158,,2301,MPTJ,OUT,苏州迈为,1190,694
MPSH,2,20211229,20211230,OUT,BITPASS,8000,121875800,SFC-060DA2-18B-20B,6,RMB,159,,2301,MPTJ,OUT,上海联泰,1190,695
MPSH,2,20211229,20220110,OUT,FTS-SHENZHENG,8000,121436900,SFC-030SA2-8B-8B,120,RMB,80,,2301,MPTJ,OUT,华大基因,1490,696
MPSH,2,20211229,20220118,OUT,BITPASS,8000,,SFC-035DA2-10B-14K,10,RMB,141,,2301,MPTJ,OUT,江苏亚威,1090,697
MPSH,2,20211229,20211208,OUT,BITPASS,8000,124432800,ALS-040-B,4,RMB,52,,2202,MPTJ,OUT,上海谱莱密克,9099,698
MPSH,2,20211229,20220107,OUT,BITPASS,8000,121727800,SFC-050SA2-19B-20B,2,RMB,75,,2301,MPTJ,OUT,上海联泰,1190,699
MPSH,2,20211229,20220420,OUT,SHENGTONG,8000,130341700,SFM-140SS-48K-80K-1000N-G2.5/10000,3,RMB,1784,,2302,MPJP,IN,沈阳机床,1010,700
MPSH,2,20211229,20220117,OUT,SHENGTONG,8000,,ALS-065ARN-22BHA-25BHA,8,RMB,172,,2202,MPTJ,OUT,沈阳机床,1010,701
MPSH,2,20211229,20220301,OUT,THK,1000,,SFC-060DA2-25B-35J,1,RMB,397,,2301,MPTJ,OUT,常州THK,0290,702
MPSH,2,20211229,20220404,OUT,THK,1000,,SFC-060DA2-25B-35J,1,RMB,397,,2301,MPTJ,OUT,常州THK,0290,703
MPSH,2,20211229,20220422,OUT,THK,1000,,SFC-060DA2-25B-35J,1,RMB,397,,2301,MPTJ,OUT,THK(常州）,1290,704
MPSH,2,20211229,20220210,OUT,TIANJIN AOXIANG,8000,128740200,BXR-040-10LE-132,420,RMB,253,,1201,MPJP,IN,北京思灵,1520,705
MPSH,2,20211229,20220215,OUT,TIANJIN AOXIANG,8000,128740200,BXR-040-10LE-132,500,RMB,253,,1201,MPJP,IN,北京思灵机器人,1520,706
MPSH,2,20211229,20220115,OUT,TSUGAMI,1000,129296400,SFF-040SS-T001N,38,RMB,854,,2302,MPJP,IN,津上精密,1090,707
MPSH,2,20211229,20220116,OUT,TSUGAMI,1000,129296400,SFF-040SS-T001N,13,RMB,854,,2302,MPJP,IN,津上精密,1090,708
MPSH,2,20211229,20220130,OUT,KAMPF,8000,664301,587.15.3.1(664301),2,RMB,3800,,1501,其他,OUT,康甫机械,9090,709
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,MR-J3ENCBL2M-A1-L,60,RMB,88.4956,,3302,其他,OUT,包利思特,1910,710
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,Q55B,20,RMB,409.7345,,3302,其他,OUT,包利思特,1910,711
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,QX40,20,RMB,369.9115,,3302,其他,OUT,包利思特,1910,712
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,Q55B,10,RMB,409.7345,,3302,其他,OUT,包利思特,1910,713
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,QX40,10,RMB,369.9115,,3302,其他,OUT,包利思特,1910,714
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,MR-J3ENCBL2M-A1-L,20,RMB,88.4956,,3302,其他,OUT,包利思特,1910,715
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,Q55B,1,RMB,409.7345,,3302,其他,OUT,包利思特,1910,716
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,QX40,1,RMB,369.9115,,3302,其他,OUT,包利思特,1910,717
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,MR-J3ENCBL2M-A1-L,3,RMB,88.4956,,3302,其他,OUT,包利思特,1910,718
MPSH,2,20211229,20211120,OUT,POLYSTAR,1900,,MR-J3ENCBL2M-A1-L,10,RMB,88.4956,,3302,其他,OUT,包利思特,1910,719
